,treino,previsto,MAPE,MSE,AE
gamma1,[0.9611529205785535],[0.9609052538871765],0.00025767667774230057,6.133879001762568e-08,0.00024766669137699093
gamma2,[0.9852826642769212],[0.9848833084106445],0.00040532111317495497,1.594851079296192e-07,0.00039935586627670716
gamma3,[0.17169147629264714],[0.17158149182796478],0.0006405936221020529,1.2096582471464319e-08,0.00010998446468235556
gamma4,[0.12275766603831817],[0.12275733053684235],2.7330388940317622e-06,1.1256124027960262e-13,3.355014758232855e-07
JXX,[0.8559831317553486],[0.8556135892868042],0.000431716998659257,1.3656163605786702e-07,0.00036954246854437045
JXY,[-0.6539462199039121],[-0.6537396907806396],0.00031581973713802505,4.265427875969042e-08,0.00020652912327245865
JXZ,[0.9412578465756445],[0.9409173727035522],0.00036172221387678735,1.159224575774827e-07,0.00034047387209223956
JYX,[-0.5237824485830533],[-0.5235541462898254],0.00043587236236248053,5.2121937093118016e-08,0.00022830229322789997
JYY,[-0.07049588397328099],[-0.07043960690498352],0.0007983028955109226,3.1671084161583568e-09,5.6277068297472255e-05
JYZ,[0.7955231915539118],[0.7952189445495605],0.00038244894376615834,9.256623965672586e-08,0.00030424700435127683
JZX,[-0.28845257802171864],[-0.2881585955619812],0.0010191708521159611,8.642568663327597e-08,0.00029398245973744075
JZY,[0.016102540300439783],[0.016241006553173065],0.008599031590655346,1.9172903145997264e-08,0.0001384662527332825
JZZ,[-0.676948428038167],[-0.6767411828041077],0.00030614626679902025,4.2950587040314774e-08,0.00020724523405935003
