,treino,previsto,MAPE,MSE,AE
gamma1,[0.1224371932122491],[0.1271207183599472],0.0382524707143445,2.1935407809120487e-05,0.004683525147698098
gamma2,[0.36368262779173954],[0.3133445680141449],0.1384120547171706,0.002533920262172692,0.050338059777594646
gamma3,[0.27610317904813664],[0.21679620444774628],0.21480004252341697,0.0035173172362513473,0.05930697460039036
gamma4,[0.7548561847919819],[0.6640260815620422],0.12032769295646695,0.008250107652761497,0.09083010322993967
JXX,[-0.7080903986407061],[-0.5587572455406189],0.21089560511871977,0.02230039061481409,0.1493331531000872
JXY,[-0.6216493565570518],[-0.3118755519390106],0.4983095395347871,0.09595981002753634,0.30977380461804116
JXZ,[0.6782149346653983],[0.5955088138580322],0.12194677023467443,0.006840302419002629,0.08270612080736606
JYX,[0.08109353634994831],[0.06940920650959015],0.14408460114423918,0.00013652356381828426,0.011684329840358165
JYY,[-0.43827709921987545],[-0.37335309386253357],0.1481346058758382,0.004215126471640158,0.06492400535734189
JYZ,[-0.3291341864361108],[-0.23411017656326294],0.28870902443096186,0.00902956245231509,0.09502400987284787
JZX,[0.08661423184359096],[0.04384540766477585],0.4937851813550408,0.0018291723216384002,0.04276882417881511
JZY,[-0.34445619760718293],[-0.34361064434051514],0.0024547483033882434,7.149603267725841e-07,0.0008455532666677978
JZZ,[0.41979916256951233],[0.34741491079330444],0.1724259079821822,0.005239479905201455,0.07238425177620789
