,treino,previsto,MAPE,MSE,AE
gamma1,[0.32940149633680194],[0.3252238631248474],0.012682496158678752,1.7452619253625468e-05,0.004177633211954523
gamma2,[0.9736705910655336],[0.9483311772346497],0.026024626874222197,0.00064208589329279,0.025339413830883895
gamma3,[0.36125339691759495],[0.3098057806491852],0.14241420760991602,0.0026468572197015415,0.05144761626840977
gamma4,[0.5536247242149994],[0.5062037706375122],0.08565541151495132,0.0022487468381981973,0.04742095357748721
JXX,[0.4833378712291465],[0.4114207625389099],0.14879262100308563,0.0051720705223633045,0.0719171086902366
JXY,[0.881607766294431],[0.904983401298523],0.026514778904845906,0.0005464203118445265,0.0233756350040919
JXZ,[0.49480679370832537],[0.5009672045707703],0.01245013395284198,3.79506619941291e-05,0.006160410862444898
JYX,[0.8162851259228743],[0.6968607902526855],0.1463022317540947,0.014262171950265912,0.11942433567018873
JYY,[-0.7780454366399887],[-0.8063710927963257],0.03640617221362049,0.0008023427966870309,0.028325656156336976
JYZ,[0.15954636399993594],[0.5180659890174866],2.247118743600416,0.12853632152272512,0.35851962501755064
JZX,[-0.1362653751785774],[0.021150697022676468],1.1552169580493814,0.02477981978727037,0.15741607220125386
JZY,[-0.4690148425097873],[-0.3792213499546051],0.19145128131698394,0.008062871305257563,0.08979349255518221
JZZ,[0.7208183359380034],[0.8016979098320007],0.11220521157907073,0.006541505473274579,0.08087957389399736
