,treino,previsto,MAPE,MSE,AE
gamma1,[0.966730948165597],[0.865931510925293],0.10426834625660243,0.010160526547961995,0.10079943724030405
gamma2,[0.8038946734021046],[0.4533666968345642],0.43603719263880214,0.12286986235653417,0.3505279765675404
gamma3,[0.41903060141150406],[0.3684142529964447],0.1207939187366227,0.0025620147268746816,0.05061634841505935
gamma4,[0.8718372477591566],[0.7363519072532654],0.15540210154374914,0.01835627749199729,0.13548534050589123
JXX,[0.16151432986791336],[0.14225390553474426],0.11924901244936163,0.00037096394549373244,0.0192604243331691
JXY,[-0.5885520020378399],[-0.7222620844841003],0.22718482306286308,0.017878386147785776,0.13371008244626048
JXZ,[0.28393873546227],[0.15232503414154053],0.4635285182433955,0.017322166375342188,0.13161370132072947
JYX,[0.8929708779032515],[0.8007258176803589],0.10330130859305227,0.00850915113552508,0.09224506022289258
JYY,[-0.9175870687900451],[-0.7103258967399597],0.22587630002609513,0.04295719343957511,0.20726117205008543
JYZ,[-0.10120076827109403],[-0.12644076347351074],0.24940517383034538,0.0006370573578180185,0.02523999520241671
JZX,[-0.2931088962646198],[-0.312915176153183],0.06757311067993658,0.0003922887230241033,0.019806279888563205
JZY,[-0.4241611986546143],[-0.4592016935348511],0.08261126899721324,0.001227836281451898,0.03504049488023675
JZZ,[0.7538488993092554],[0.835277259349823],0.10801681890784702,0.006630577818896312,0.08142836004056764
