,treino,previsto,MAPE,MSE,AE
gamma1,[0.7701398359379902],[0.7667739391326904],0.004370500847031583,1.1329261303927068e-05,0.0033658968052997507
gamma2,[0.27269808567197074],[0.26353445649147034],0.03360356988909469,8.397209975771842e-05,0.009163629180500399
gamma3,[0.8019154831626036],[0.8028400540351868],0.0011529530131240227,8.54831298429131e-07,0.0009245708725831303
gamma4,[0.729824832622016],[0.7276255488395691],0.003013440601281882,4.836849155734105e-06,0.002199283782446937
JXX,[0.586680167523326],[0.5548554062843323],0.054245503769698104,0.0010128154279189553,0.03182476123899369
JXY,[0.6439080846394536],[0.6551223993301392],0.017416017841995025,0.00012576085398172614,0.011214314690685567
JXZ,[-0.029930744138109366],[-0.037408944219350815],0.24985012222665787,5.5923476455079606e-05,0.007478200081241448
JYX,[-0.47675703411068415],[-0.47502759099006653],0.003627514639282943,2.990973507451626e-06,0.0017294431206176242
JYY,[-0.999096570229858],[-1.013694167137146],0.014610796736024832,0.00021308983546766455,0.014597596907288013
JYZ,[0.32563712576753523],[0.32600152492523193],0.0011190344369911935,1.3278674613006756e-07,0.0003643991576967043
JZX,[-0.05949148587110997],[-0.06181291118264198],0.039021135168172565,5.389015477021492e-06,0.0023214253115320105
JZY,[0.5194612701957861],[0.5031571388244629],0.03138661591686746,0.0002658246997733669,0.01630413137132325
JZZ,[-0.2536792558523169],[-0.2758544087409973],0.08741413567371087,0.0004917374056363524,0.02217515288868044
