,treino,previsto,MAPE,MSE,AE
gamma1,[0.6658137355569159],[0.6148132681846619],0.07659870118118699,0.0026010476721883505,0.051000467372254055
gamma2,[0.1854598161134392],[0.142461895942688],0.23184494124835597,0.001848821139010294,0.042997920170751214
gamma3,[0.3899285200718041],[0.3758026361465454],0.036226854918582185,0.0001995405966698824,0.014125883925258709
gamma4,[0.23942936687819738],[0.24303852021694183],0.015073979377728143,1.3025987822570232e-05,0.003609153338744453
JXX,[-0.3843864905324452],[-0.39925986528396606],0.03869380198799003,0.00022121727649917762,0.01487337475152084
JXY,[0.15591575435007843],[0.12727737426757812],0.18367855257396506,0.00082015681374975,0.028638380082500303
JXZ,[-0.4687639291636485],[-0.46000850200653076],0.018677689584048966,7.665750470359492e-05,0.008755427157117746
JYX,[0.6157921028659785],[0.5859004259109497],0.04854183224485823,0.0008935123511838005,0.029891676955028812
JYY,[-0.0655655579974792],[-0.08810281753540039],0.3437362576672904,0.0005079280674796194,0.022537259537921184
JYZ,[-0.3349603865251771],[-0.32044559717178345],0.043332853487445686,0.00021067910997339039,0.014514789353393676
JZX,[0.7935051924165137],[0.7828533053398132],0.013423840421587679,0.00011346269829477925,0.010651887076700506
JZY,[0.5848239797390551],[0.5824924111366272],0.003986786936247422,5.436212147827551e-06,0.0023315686024278914
JZZ,[0.7192273898749051],[0.7053645253181458],0.019274661604823613,0.00019217901371905422,0.013862864556759336
