,treino,previsto,MAPE,MSE,AE
gamma1,[0.06894367026654058],[0.0762096643447876],0.10539029979338532,5.279466994512073e-05,0.007265994078247018
gamma2,[0.3200841593158338],[0.3022206425666809],0.0558088122428032,0.00031910523064726526,0.017863516749152875
gamma3,[0.8250920180563502],[0.8130504488945007],0.014594213612944103,0.00014499938787960507,0.012041569161849508
gamma4,[0.8431495877420079],[0.8559108972549438],0.015135285242932188,0.00016285102048495007,0.01276130951293597
JXX,[0.7765361529049761],[0.7628561854362488],0.017616652383216667,0.00018714150994543857,0.01367996746872735
JXY,[-0.20001120805797412],[-0.18322879076004028],0.08390738429553099,0.0002816495303619889,0.016782417297933838
JXZ,[0.17724036554846423],[0.19760315120220184],0.11488796917522526,0.0004146430395800624,0.020362785653737614
JYX,[0.7195733470855228],[0.7152107954025269],0.006062692150377037,1.9031857186810622e-05,0.00436255168299593
JYY,[-0.5429215932707987],[-0.5451136827468872],0.0040375802017422035,4.805256271177999e-06,0.00219208947608851
JYZ,[0.03143456804703959],[-0.0022686696611344814],1.0721711733954664,0.0011359082320136866,0.03370323770817407
JZX,[0.16746097114721215],[0.1483060121536255],0.11438461668031205,0.00036691245404598636,0.019154958993586657
JZY,[0.8943990439534582],[0.8567888736724854],0.04205077200745523,0.0014145249085637695,0.0376101702809728
JZZ,[-0.9356372202874645],[-0.9172683358192444],0.019632485828830662,0.0003374159166068198,0.01836888446822016
