,treino,previsto,MAPE,MSE,AE
gamma1,[0.3782620689642363],[0.3782597482204437],6.135280227641858e-06,5.385851750813361e-12,2.3207437925831798e-06
gamma2,[0.8065579451696627],[0.8065981864929199],4.989266239108249e-05,1.6193640974900798e-09,4.0241323257195205e-05
gamma3,[0.5360527507784326],[0.5359459519386292],0.0001992319592584487,1.1405992183366831e-08,0.00010679883980346805
gamma4,[0.7612906482611979],[0.761206865310669],0.00011005382861364695,7.019582799329789e-09,8.378295052891005e-05
JXX,[-0.5516290503053471],[-0.5518342852592468],0.0003720524758188041,4.2121386302203794e-08,0.00020523495389968005
JXY,[0.8652805931946954],[0.8652092814445496],8.241459557363137e-05,5.085365708864519e-09,7.131175014585267e-05
JXZ,[0.8914872178362601],[0.8913700580596924],0.00013142059047356486,1.372641324538796e-08,0.00011715977656767684
JYX,[-0.9544828513835384],[-0.9543969035148621],9.004652996305315e-05,7.387036130003358e-09,8.59478686763282e-05
JYY,[0.6938338920461884],[0.6935446262359619],0.0004169093114973168,8.367470896598196e-08,0.00028926581022648
JYZ,[0.42874637280803074],[0.42846444249153137],0.00065756898338963,7.948470336143385e-08,0.00028193031649936806
JZX,[0.3597921523702974],[0.35970067977905273],0.00025423731630061313,8.36723494901003e-09,9.147259124464568e-05
JZY,[-0.9788509022210652],[-0.97850501537323],0.00035336009503630493,1.196377115053766e-07,0.0003458868478352084
JZZ,[0.6566237432499853],[0.6562936902046204],0.0005026517069445589,1.0893501275466511e-07,0.00033005304536493085
