,treino,previsto,MAPE,MSE,AE
gamma1,[0.1693780871255699],[0.17781013250350952],0.04978238638206165,7.109938925563297e-05,0.008432045377939623
gamma2,[0.4115230620409567],[0.42889896035194397],0.042223388951304903,0.00030192184211377105,0.017375898310987292
gamma3,[0.9938380127773296],[0.9899059534072876],0.003956438895966261,1.5461090889535407e-05,0.00393205937004204
gamma4,[0.10324779991117994],[0.07444529235363007],0.2789648552543255,0.0008295844416027175,0.028802507557549872
JXX,[0.8112793523490414],[0.8417783379554749],0.03759369139387605,0.0009301881230214374,0.030498985606433493
JXY,[0.3725083140534051],[0.3629431128501892],0.025677819373031725,9.149307405800312e-05,0.009565201203215912
JXZ,[0.5330185127252884],[0.48987990617752075],0.08093266090740985,0.0018609393748831053,0.04313860654776769
JYX,[0.8092324756265472],[0.8010427355766296],0.0101203798618891,6.707184208522385e-05,0.008189740049917571
JYY,[-0.4803451050220462],[-0.54819655418396],0.14125562736566166,0.004603819153371769,0.06785144916191377
JYZ,[0.2714517392119784],[0.33298778533935547],0.22669239956249893,0.003786684972990678,0.061536046127377064
JZX,[0.8098913893329576],[0.8283644318580627],0.022809283773618013,0.00034125330013434426,0.018473042525105177
JZY,[0.7442607481394212],[0.7100457549095154],0.04597178249080039,0.0011706657617225028,0.03421499322990584
JZZ,[0.14588133849844365],[0.1281597912311554],0.12147919295021628,0.0003140532375467317,0.01772154726728825
