,treino,previsto,MAPE,MSE,AE
gamma1,[0.45671696606312406],[0.40448328852653503],0.11436771877962089,0.0027283570689963653,0.05223367753658903
gamma2,[0.924136409743439],[0.9306319355964661],0.007028752232400781,4.2191856107342654e-05,0.00649552585302704
gamma3,[0.4459984687779922],[0.4402550458908081],0.012877674003950552,3.2986906461030164e-05,0.005743422887184102
gamma4,[0.31335253476480773],[0.3064478039741516],0.022035024531837883,4.767530729143471e-05,0.006904730790656122
JXX,[0.7194568903837308],[0.3636813461780548],0.49450571529854825,0.12657623785484495,0.35577554420567603
JXY,[0.03055965702624408],[-0.10733521729707718],4.51231747152462,0.019014996364644564,0.13789487432332126
JXZ,[-0.7727784317840369],[-0.8129492402076721],0.05198231054520611,0.0016136938494083995,0.040170808423635185
JYX,[-0.7587698727847505],[-0.4818150997161865],0.36500496791222903,0.07670394632545977,0.276954773068564
JYY,[-0.3817575397810242],[-0.5515372157096863],0.4447316902399558,0.02882513835844151,0.16977967592866205
JYZ,[0.7508252688674453],[0.845657229423523],0.1263036347979117,0.008993100742909472,0.09483196055607768
JZX,[0.8672964754196031],[0.7640491724014282],0.11904499319938228,0.01066000558052682,0.10324730301817486
JZY,[-0.2971753162130415],[-0.42530515789985657],0.43115909934780816,0.016417256330688294,0.12812984168681507
JZZ,[-0.11667111811504105],[-0.17745928466320038],0.5210215478368903,0.003695201192286757,0.06078816654815933
