,treino,previsto,MAPE,MSE,AE
gamma1,[0.19592491833566006],[0.19926001131534576],0.01702230123670129,1.1122845183148877e-05,0.0033350929796857054
gamma2,[0.03453679871361848],[0.05181874707341194],0.5003923062787774,0.000298665739110568,0.017281948359793464
gamma3,[0.9796207979853099],[0.9760820269584656],0.003612388624376028,1.2522900380432666e-05,0.0035387710268443007
gamma4,[0.7048751023416616],[0.6576277017593384],0.06702946440491786,0.0022323168617865183,0.04724740058232324
JXX,[-0.2872035864745557],[-0.29692548513412476],0.03385019936173523,9.451531354693093e-05,0.009721898659569073
JXY,[0.6623205548983861],[0.6328084468841553],0.04455864731354842,0.0008709645194436303,0.029512108014230876
JXZ,[-0.2952427056704183],[-0.28454625606536865],0.03622934419585696,0.00011441403415336733,0.010696449605049674
JYX,[-0.8825503740913454],[-0.8427612781524658],0.04508422080705089,0.0015831721556333637,0.03978909593887958
JYY,[-0.05333894071130718],[-0.044029414653778076],0.17453526323134502,8.66672754158134e-05,0.009309526057529105
JYZ,[0.4563627662832759],[0.47107842564582825],0.03224553020045896,0.00021655063047467519,0.014715659362552369
JZX,[0.35697982544055074],[0.3665904104709625],0.026921927642693293,9.236334462677517e-05,0.009610585030411789
JZY,[-0.8706931801415108],[-0.8776625394821167],0.008004380302454229,4.857196961849127e-05,0.006969359340605941
JZZ,[-0.0059663070718503075],[-0.034921832382678986],4.853173824633336,0.0008384224460260402,0.028955525310828678
