,treino,previsto,MAPE,MSE,AE
gamma1,[0.5027374637992491],[0.46892860531806946],0.06724953065101202,0.001143038911800433,0.03380885848117965
gamma2,[0.6354437055408811],[0.6196507215499878],0.02485347459292334,0.00024941834333661365,0.01579298399089335
gamma3,[0.9537326488081348],[0.910722553730011],0.04509659508025952,0.00184986827862925,0.04301009507812381
gamma4,[0.9867575298826218],[1.0170530080795288],0.03070204916552376,0.0009178159991792694,0.030295478196907033
JXX,[0.49458253244656714],[0.5648987889289856],0.1421729476263199,0.004944375925701256,0.07031625648241846
JXY,[-0.5944947353081806],[-0.5149162411689758],0.13385903930326995,0.006332736729463455,0.07957849413920481
JXZ,[-0.5896826918056928],[-0.6551318168640137],0.11099041224680738,0.004283587970899729,0.0654491250583209
JYX,[0.2015142521860358],[0.18840867280960083],0.06503549617094101,0.00017175621079203767,0.013105579376434973
JYY,[-0.8864854257125787],[-0.7813389301300049],0.11861051804439368,0.011055785533296218,0.10514649558257383
JYZ,[0.5526572011585595],[0.48801717162132263],0.11696224965806866,0.00417833341857486,0.06464002953723691
JZX,[0.5288222950287738],[0.5457124710083008],0.031939228240382735,0.0002852780446193916,0.016890175979527022
JZY,[-0.9165274392042873],[-0.8869286775588989],0.03229446318714194,0.0008760866909405112,0.029598761645388327
JZZ,[0.36678988670422896],[0.45322856307029724],0.23566264910616377,0.007471644771917891,0.08643867636606828
