,treino,previsto,MAPE,MSE,AE
gamma1,[0.8288422184314298],[0.7961658835411072],0.03942407151045231,0.0010677428618645155,0.03267633489032262
gamma2,[0.567045513075952],[0.5773394107818604],0.018153565222778837,0.00010596432997970588,0.010293897705908384
gamma3,[0.8306131699639854],[0.8301138877868652],0.0006011007231462392,2.4928269238982853e-07,0.0004992821771201417
gamma4,[0.3211950552460766],[0.32007649540901184],0.0034824939512465704,1.2511761090943644e-06,0.0011185598370647698
JXX,[0.36848190482414656],[0.3128769099712372],0.15090291850137436,0.0030919154525920777,0.05560499485290937
JXY,[-0.8083253830463917],[-0.8516091108322144],0.05354740639554867,0.0018734810910371982,0.04328372778582268
JXZ,[-0.6661703874666143],[-0.6793524026870728],0.019787753206185713,0.00017376552527239894,0.013182015220458476
JYX,[0.21024771548237609],[0.2524625360965729],0.20078610850701695,0.0017820910794888144,0.04221482061419679
JYY,[-0.34392793595973714],[-0.39808666706085205],0.15747116020099963,0.0029331681544828713,0.05415873110111491
JYZ,[0.8292446415583807],[0.8485081195831299],0.023230150741218814,0.0003710815856099933,0.019263478024749148
JZX,[0.5761022388154311],[0.5720540285110474],0.007026895630031883,1.638800666851867e-05,0.004048210304383737
JZY,[0.7293919108689626],[0.6872260570526123],0.057809598911120245,0.0017779592280618229,0.042165853816350296
JZZ,[-0.17093465529655072],[-0.1738974153995514],0.01733270586857092,8.777947427932554e-06,0.0029627601030006723
