,treino,previsto,MAPE,MSE,AE
gamma1,[0.02834747652200631],[0.013169917277991772],0.5354112995642526,0.00023035830460557116,0.015177559244014538
gamma2,[0.8357651039198697],[0.7212305665016174],0.1370415405968343,0.013118160261613027,0.11453453741825226
gamma3,[0.43276706790505337],[0.4871353507041931],0.12562943632085202,0.0029559101745272346,0.054368282799139744
gamma4,[0.762280082457942],[0.8041126728057861],0.05487824135842119,0.0017499656152105431,0.041832590347844145
JXX,[-0.7312715117751976],[-0.7193585634231567],0.01629073218389371,0.00014191833843839208,0.01191294835204082
JXY,[0.6948674738744653],[0.6751179099082947],0.02842205846253011,0.0003900452768538669,0.01974956396617067
JXZ,[0.5275492379532281],[0.4800698459148407],0.08999992535786172,0.0022542926683348807,0.04747939203838736
JYX,[-0.4898619485211566],[-0.4612985849380493],0.05830900658713579,0.0008158657391807799,0.028563363583107293
JYY,[-0.009129825816118098],[-0.08150442689657211],7.927270742962203,0.005238082881554856,0.07237460108045402
JYZ,[-0.10101787042252375],[-0.13153861463069916],0.3021321285087224,0.0009315158270208728,0.03052074420817541
JZX,[0.3031859454455259],[0.3906056880950928],0.2883370550739258,0.0076422114049165,0.08741974264956687
JZY,[0.5774467022710263],[0.6085783839225769],0.05391264947762886,0.0009691816024534897,0.031131681651550558
JZZ,[-0.8122808264515302],[-0.9318353533744812],0.14718373625194137,0.014293284907770612,0.11955452692295099
