,treino,previsto,MAPE,MSE,AE
gamma1,[0.305900980269444],[0.3049248456954956],0.0031910148607193294,9.528387064574365e-07,0.0009761345739484062
gamma2,[0.4240801565062292],[0.4213806390762329],0.0063655829884524395,7.287394354853833e-06,0.002699517429996301
gamma3,[0.5885140140252595],[0.5859559178352356],0.004346703951070398,6.543856117414768e-06,0.002558096190023895
gamma4,[0.1243916494838736],[0.12395189702510834],0.003535224917346835,1.9338222499009474e-07,0.0004397524587652635
JXX,[-0.24607539521922805],[-0.24542485177516937],0.0026436752991054403,4.232067726077317e-07,0.0006505434440586821
JXY,[0.8535770154526414],[0.8490217328071594],0.005336697876132928,2.0750599980229442e-05,0.004555282645481995
JXZ,[0.6868934782644844],[0.6837803721427917],0.004532152684806835,9.69142972492049e-06,0.003113106121692688
JYX,[-0.5719084600959132],[-0.5691904425621033],0.004752539476954277,7.387619314098365e-06,0.0027180175338099577
JYY,[0.7434162244908751],[0.7393273115158081],0.005500166448300538,1.6719209317671032e-05,0.004088912975066972
JYZ,[0.2729234915013832],[0.2720482647418976],0.00320685755070357,7.660218805196507e-07,0.0008752267594855923
JZX,[-0.9152157476835985],[-0.9103481769561768],0.005318495381817339,2.3693244786452828e-05,0.004867570727421722
JZY,[0.9059441202489178],[0.9044842720031738],0.0016114109172018884,2.1311569006017364e-06,0.0014598482457439665
JZZ,[-0.4886326635670657],[-0.4892951250076294],0.0013557453071754704,4.3885516023373225e-07,0.0006624614405636997
