,treino,previsto,MAPE,MSE,AE
gamma1,[0.305900980269444],[0.2940564453601837],0.038720160029652013,0.0001402930072166858,0.011844534909260296
gamma2,[0.4240801565062292],[0.40699851512908936],0.040279275309334,0.0002917824721372164,0.017081641377139856
gamma3,[0.5885140140252595],[0.6506978273391724],0.1056624172610508,0.003866826638259568,0.06218381331391287
gamma4,[0.1243916494838736],[0.14073577523231506],0.13139246739034802,0.0002671304464808672,0.016344125748441463
JXX,[-0.24607539521922805],[-0.27288538217544556],0.10895029522286265,0.0007187754005925526,0.026809986956217502
JXY,[0.8535770154526414],[0.8971990942955017],0.05110502983697146,0.0019028857625727194,0.04362207884286029
JXZ,[0.6868934782644844],[0.6513190269470215],0.05179034660126036,0.0012655415865385415,0.03557445131746295
JYX,[-0.5719084600959132],[-0.548454999923706],0.041009115634124134,0.0005500647940493081,0.023453460172207174
JYY,[0.7434162244908751],[0.7317885756492615],0.015640832764413692,0.00013520221758387814,0.011627648841613603
JYZ,[0.2729234915013832],[0.2500416338443756],0.08383982460114321,0.0005235794098355557,0.022881857657007565
JZX,[-0.9152157476835985],[-0.9604607820510864],0.049436468375902244,0.0020471131349151656,0.045245034367487946
JZY,[0.9059441202489178],[0.93222975730896],0.029014633985173288,0.0006909347156522622,0.026285637060042166
JZZ,[-0.4886326635670657],[-0.47562307119369507],0.02662448367327584,0.00016924949372126318,0.013009592373370626
