,treino,previsto,MAPE,MSE,AE
gamma1,[0.4910757744119296],[0.5268685817718506],0.07288652632637677,0.0012811250587044124,0.035792807359920964
gamma2,[0.30905556807451295],[0.3182348608970642],0.02970110805555245,8.425941672214099e-05,0.009179292822551255
gamma3,[0.40997825176431146],[0.37739914655685425],0.07946544741643104,0.0010613980961185659,0.032579105207457215
gamma4,[0.8280561841162569],[0.7363255023956299],0.11077833060147557,0.008414517968930979,0.09173068172062704
JXX,[-0.7093276763334386],[-0.6600906848907471],0.06941360542591656,0.002424281326327682,0.04923699144269156
JXY,[-0.30097748941397007],[-0.29389488697052],0.023532000540108514,5.016325737196459e-05,0.007082602443450048
JXZ,[-0.6741283351047271],[-0.6310094594955444],0.06396241392595388,0.0018592374338001713,0.043118875609182705
JYX,[-0.5082135837716129],[-0.612797200679779],0.20578674055112475,0.010937732925594067,0.1045836169081662
JYY,[0.38476156435115083],[0.32455071806907654],0.15648872408451678,0.0036253460100035798,0.06021084628207429
JYZ,[-0.6899586608088255],[-0.8262194395065308],0.19749122148560222,0.018566999811305007,0.13626077869770525
JZX,[-0.2981621320585077],[-0.19548754394054413],0.34435824364784184,0.01054207104519347,0.1026745881179636
JZY,[-0.5989112539604846],[-0.5276312232017517],0.11901601495609208,0.005080842784965909,0.0712800307587329
JZZ,[0.9488189626598429],[0.9991022944450378],0.052995707046405036,0.002528413455419997,0.05028333178519495
