,treino,previsto,MAPE,MSE,AE
gamma1,[0.6014570387277332],[0.5489779710769653],0.0872532271993644,0.0027540525414938653,0.05247906765076782
gamma2,[0.558190047753348],[0.5070270895957947],0.09165867138527187,0.002617648287431554,0.05116295815755334
gamma3,[0.661321085872001],[0.5870641469955444],0.11228575719545261,0.005514092971301807,0.07425693887645657
gamma4,[0.145302794710103],[0.11193187534809113],0.22966467664019102,0.0011136182590658983,0.033370919362011864
JXX,[-0.05085864262290385],[-0.07791256904602051],0.5319435405248725,0.0007319149349074097,0.02705392642311666
JXY,[0.31494500531451064],[0.3353027403354645],0.06463901531197226,0.00041443737518337035,0.020357735020953838
JXZ,[0.3328209422496762],[0.30955037474632263],0.06991918040390738,0.000541519311928134,0.023270567503353545
JYX,[-0.7147992941492645],[-0.7102404236793518],0.006377832920692103,2.078329996144165e-05,0.004558870469912657
JYY,[-0.9782791138198641],[-0.9334404468536377],0.04583422699391576,0.002010506055308163,0.044838666966226404
JYZ,[-0.25049101587327116],[-0.22669121623039246],0.09501258781640112,0.0005664304630411694,0.023799799642878705
JZX,[-0.4519037210433372],[-0.37434816360473633],0.1716196477859127,0.00601486448961212,0.07755555743860088
JZY,[0.6206961044701675],[0.5435767769813538],0.12424651441085427,0.005947390672326909,0.07711932748881378
JZZ,[0.3811853060773691],[0.4304310083389282],0.12919097739712904,0.002425139191234128,0.04924570226155911
