,treino,previsto,MAPE,MSE,AE
gamma1,[0.938376856028435],[0.9381732940673828],0.00021692986111545,4.143747198741781e-08,0.00020356196105220103
gamma2,[0.48927495777210683],[0.48908135294914246],0.00039569738832730925,3.748282747506784e-08,0.0001936048229643772
gamma3,[0.4216392913626552],[0.4215637445449829],0.00017917404573029283,5.7073216604118376e-09,7.554681767230065e-05
gamma4,[0.6132160618037519],[0.6131137013435364],0.00016692397116019916,1.0477663815529037e-08,0.00010236046021550038
JXX,[-0.19204385011266734],[-0.19204780459403992],2.0591554326062235e-05,1.5637922926091235e-11,3.954481372581142e-06
JXY,[-0.5998491108501092],[-0.5998225808143616],4.422784875015928e-05,7.038427967687301e-10,2.653003574759616e-05
JXZ,[-0.6423953588267755],[-0.6421619653701782],0.0003633174701378348,5.447250558240339e-08,0.00023339345659723065
JYX,[-0.5031373629980624],[-0.50290846824646],0.0004549349112905444,5.239280731116192e-08,0.00022889475160248196
JYY,[0.5197548730161559],[0.519527792930603],0.0004368984252809011,5.156536525468205e-08,0.0002270800855528332
JYZ,[-0.4976979832495598],[-0.4975624978542328],0.00027222411962056,1.835629234692421e-08,0.00013548539532703963
JZX,[-0.23386483593564344],[-0.2336844503879547],0.000771323944307611,3.2538945814964105e-08,0.00018038554768873283
JZY,[0.3686172768546372],[0.3684232234954834],0.0005264358762823638,3.765670619886967e-08,0.00019405335915378963
JZZ,[0.07725826039666361],[0.07712925225496292],0.0016698297507390413,1.664310062506602e-08,0.00012900814170069275
