,treino,previsto,MAPE,MSE,AE
gamma1,[0.260437193601329],[0.26048192381858826],0.00017175049631248487,2.0007923360605087e-09,4.4730217259258964e-05
gamma2,[0.32736701494461073],[0.32731983065605164],0.00014413269023784317,2.2263570868283164e-09,4.718428855909895e-05
gamma3,[0.26791084434471324],[0.2679368853569031],9.720029158778907e-05,6.78134315871234e-10,2.60410121898369e-05
gamma4,[0.10764393786564574],[0.10758249461650848],0.0005708008305488624,3.775272864543492e-09,6.144324913726074e-05
JXX,[0.3542516536005407],[0.3540930151939392],0.0004478127483360922,2.516614404905124e-08,0.00015863840660146344
JXY,[0.5698227121742216],[0.5697815418243408],7.225115637061178e-05,1.6949977093096127e-09,4.1170349880825796e-05
JXZ,[0.04093231440616307],[0.04095114767551422],0.0004601076099501644,3.546920344529047e-10,1.8833269351148374e-05
JYX,[0.022983404986520295],[0.022942908108234406],0.0017620051645803026,1.6399971509021435e-09,4.049687828588944e-05
JYY,[-0.21293067414807032],[-0.2128903865814209],0.00018920508663493985,1.6230880265316029e-09,4.028756664942179e-05
JYZ,[0.993633874195798],[0.9933607578277588],0.00027486620085312647,7.459255049090866e-08,0.0002731163680391724
JZX,[-0.42127010845085855],[-0.42113691568374634],0.0003161695179418321,1.774031321100775e-08,0.00013319276711221129
JZY,[-0.7034804136306108],[-0.7033032178878784],0.0002518844011844548,3.1398331242465256e-08,0.00017719574273233896
JZZ,[-0.47784285086888345],[-0.47781795263290405],5.2105490192276625e-05,6.199221548857945e-10,2.489823597939811e-05
