,treino,previsto,MAPE,MSE,AE
gamma1,[0.7065646893037225],[0.6220689415931702],0.11958671157741818,0.007139531381165312,0.08449574771055235
gamma2,[0.7244493284983917],[0.6418673992156982],0.1139926921512452,0.006819775044051787,0.08258192928269348
gamma3,[0.7659427822583291],[0.7079660296440125],0.07569332064645383,0.0033613038437016753,0.05797675261431667
gamma4,[0.44137775501430254],[0.5125990509986877],0.16136131731894218,0.0050724730016954035,0.0712212959843852
JXX,[0.42468597565383703],[0.7489203214645386],0.7634684552780854,0.10512791100329359,0.32423434581070154
JXY,[0.6795994726237466],[0.4043094217777252],0.40507690475862534,0.07578461209480507,0.27529005084602143
JXZ,[-0.6348162260909651],[-0.647626519203186],0.020179530052505768,0.00016410360962101493,0.012810293112220927
JYX,[0.9965652550359014],[0.9486553072929382],0.048075073359081975,0.0022953630927334645,0.0479099477429632
JYY,[-0.6118090425525051],[-0.2622770071029663],0.5713090378515322,0.12217264380549765,0.3495320354495388
JYZ,[0.34177346053199664],[0.39549610018730164],0.15718786230996865,0.0028861220115337484,0.05372263965530499
JZX,[-0.8164267732816153],[-0.87943434715271],0.07717480113720018,0.003969954365121453,0.06300757387109468
JZY,[0.5154739618114095],[0.5037115216255188],0.02281868931760721,0.0001383549991266559,0.011762440185890677
JZZ,[-0.6973994850161125],[-0.2783079743385315],0.6009346431735585,0.17563769432201698,0.419091510677581
