,treino,previsto,MAPE,MSE,AE
gamma1,[0.13021302275975688],[0.1302131563425064],1.0258785695731184e-06,1.7844350971613016e-14,1.335827495285713e-07
gamma2,[0.5313147518470183],[0.5311791300773621],0.00025525692479784934,1.839326440468e-08,0.00013562176965620232
gamma3,[0.21390753049174072],[0.2138926088809967],6.975729517193476e-05,2.2265446719581413e-10,1.4921610744011993e-05
gamma4,[0.29465675376336253],[0.29470670223236084],0.0001695140815893869,2.494849555274787e-09,4.994846899830652e-05
JXX,[-0.48198301656905285],[-0.48179197311401367],0.000396369682067012,3.649760171330523e-08,0.00019104345503917486
JXY,[0.37051598592907387],[0.3706400394439697],0.0003348128545244685,1.5389274558017614e-08,0.00012405351489586103
JXZ,[0.36816383603222147],[0.3680354058742523],0.000348839688746372,1.6494305475980943e-08,0.00012843015796915047
JYX,[0.6986723227798604],[0.6986193060874939],7.588205606244321e-05,2.8107696694797292e-09,5.3016692366458784e-05
JYY,[-0.6285516522525292],[-0.6283931136131287],0.0002522284983777647,2.51345001829676e-08,0.00015853863940051838
JYZ,[-0.5388827820690638],[-0.5388115048408508],0.00013226852032516748,5.080443261725912e-09,7.127722821298477e-05
JZX,[-0.7056801636631644],[-0.7056036591529846],0.00010841244251884235,5.852940077854193e-09,7.650451017982007e-05
JZY,[-0.5496741288757747],[-0.5497090816497803],6.358817373676707e-05,1.2216964106836705e-09,3.495277400555885e-05
JZZ,[0.4680472044255459],[0.46812504529953003],0.00016630987910640422,6.059201662609003e-09,7.7840873984103e-05
