,treino,previsto,MAPE,MSE,AE
gamma1,[0.4129795419466491],[0.4128915071487427],0.00021316987638529325,7.750125642424602e-09,8.803479790642221e-05
gamma2,[0.1831484806929179],[0.18312861025333405],0.00010849360862110102,3.948343692553022e-10,1.987043958384671e-05
gamma3,[0.34609910428201995],[0.34609273076057434],1.8415307542718714e-05,4.0621775617687204e-11,6.373521445612873e-06
gamma4,[0.6307958737099989],[0.6305044293403625],0.00046202643641632206,8.493982059273006e-08,0.0002914443696363511
JXX,[0.9567097167419933],[0.9559901356697083],0.0007521414904570777,5.177969195909621e-07,0.0007195810722850915
JXY,[-0.8909546899790852],[-0.8905434608459473],0.00046156009700965993,1.6910939994139644e-07,0.00041122913313795806
JXZ,[0.45132344234864985],[0.45131346583366394],2.210502280580185e-05,9.953085126408484e-11,9.976514985909901e-06
JYX,[-0.032276513351115144],[-0.03246890753507614],0.005960810632426955,3.7015522022018236e-08,0.00019239418396099772
JYY,[0.8834464903328145],[0.8827129602432251],0.0008303050582193062,5.380663923330761e-07,0.0007335300895894292
JYZ,[-0.18629102358141614],[-0.18628066778182983],5.558936435698757e-05,1.0724258507168384e-10,1.0355799586303505e-05
JZX,[0.8384859880845335],[0.8381674289703369],0.0003799218099330016,1.014799092376824e-07,0.00031855911419653715
JZY,[-0.6817044022321801],[-0.6814303398132324],0.000402025303122997,7.511020947945021e-08,0.0002740624189476737
JZZ,[0.9895603626777179],[0.9887875318527222],0.0007809840148653794,5.972674840635111e-07,0.000772830824995685
