,treino,previsto,MAPE,MSE,AE
gamma1,[0.5137132085026757],[0.5229596495628357],0.017999227793092414,8.549667227901349e-05,0.009246441060160038
gamma2,[0.989492910377551],[0.990829586982727],0.0013508703207039442,1.7867043468248401e-06,0.0013366766051760015
gamma3,[0.6935102614314381],[0.6949959397315979],0.0021422585688829834,2.207240011565642e-06,0.0014856783001597762
gamma4,[0.37842657112328093],[0.32009202241897583],0.15415024513514225,0.003402919572534944,0.0583345487043051
JXX,[-0.1829282414910125],[-0.07640954852104187],0.5822976928098007,0.01134623195203087,0.10651869296997063
JXY,[0.0839440182091924],[0.23206795752048492],1.7645562181948544,0.02194070139709547,0.14812393931129253
JXZ,[0.7240732329585464],[0.6590114235877991],0.08985528867695648,0.004233039038595467,0.06506180937074735
JYX,[-0.6466687116091123],[-0.8206327557563782],0.26901571241074795,0.03026348865607186,0.17396404414726585
JYY,[-0.5496809588437066],[-0.4585917592048645],0.16571285247074008,0.008297242290844832,0.0910891996388421
JYZ,[-0.9418054934637778],[-0.7820172309875488],0.16966163776403426,0.025532288825172257,0.15978826247622901
JZX,[-0.7666989331142724],[-0.6741738319396973],0.12067983556302243,0.008560894347365363,0.09252510117457513
JZY,[-0.9823887482258662],[-0.9976238012313843],0.015508171315104794,0.0002321068400809456,0.015235053005518084
JZZ,[-0.6866193298332723],[-0.6289449334144592],0.08399763000091745,0.0033263360022744025,0.05767439641881311
