,treino,previsto,MAPE,MSE,AE
gamma1,[0.32940149633680194],[0.3294432759284973],0.00012683485703617053,1.7455342822325757e-09,4.1779591695378926e-05
gamma2,[0.9736705910655336],[0.9729171395301819],0.0007738259142931806,5.676892161237858e-07,0.000753451535351668
gamma3,[0.36125339691759495],[0.3613254427909851],0.00019943306832514808,5.1906078725507565e-09,7.204587339015855e-05
gamma4,[0.5536247242149994],[0.5528226494789124],0.0014487697189180834,6.433238822691369e-07,0.0008020747360870661
JXX,[0.4833378712291465],[0.4829045534133911],0.0008965112016847608,1.8776432945102756e-07,0.0004333178157553963
JXY,[0.881607766294431],[0.8814873695373535],0.00013656499146279686,1.4495379114786826e-08,0.00012039675707753439
JXZ,[0.49480679370832537],[0.494915634393692],0.0002199660286612996,1.1846294791082373e-08,0.00010884068536665126
JYX,[0.8162851259228743],[0.8156870603561401],0.0007326674806893983,3.5768242211302877e-07,0.0005980655667341406
JYY,[-0.7780454366399887],[-0.778043270111084],2.78457889821921e-06,4.6938474950022515e-12,2.1665289047234637e-06
JYZ,[0.15954636399993594],[0.1591273844242096],0.0026260678414865646,1.755438848758251e-07,0.0004189795757263415
JZX,[-0.1362653751785774],[-0.13640877604484558],0.0010523646676953372,2.0563808446465604e-08,0.00014340086626818405
JZY,[-0.4690148425097873],[-0.4687124490737915],0.0006447417194254287,9.144179013335018e-08,0.0003023934359958069
JZZ,[0.7208183359380034],[0.7212603688240051],0.0006132375717475807,1.953930723070388e-07,0.00044203288600175306
