,treino,previsto,MAPE,MSE,AE
gamma1,[0.8171021370471873],[0.8168668746948242],0.00028792282102360384,5.5348374439391896e-08,0.0002352623523630415
gamma2,[0.10262153210647951],[0.10287033766508102],0.0024244966284790778,6.19042059910129e-08,0.000248805558601517
gamma3,[0.8637801669945345],[0.8635745048522949],0.00023809546699270955,4.229691675058324e-08,0.00020566214223960433
gamma4,[0.09579963227952204],[0.09573282301425934],0.0006973854040250082,4.46347792494204e-09,6.68092652627017e-05
JXX,[0.5830518719229318],[0.5828714370727539],0.00030946620509570224,3.2556735158733905e-08,0.00018043485017793515
JXY,[-0.9379325277179429],[-0.9378464818000793],9.173998696142662e-05,7.4038999809794145e-09,8.604591786354199e-05
JXZ,[0.6754839419077516],[0.6751967072486877],0.00042522796064204695,8.250374936754575e-08,0.0002872346590638841
JYX,[-0.3650404551155011],[-0.36506521701812744],6.783331074500218e-05,6.131518216766811e-10,2.476190262634681e-05
JYY,[-0.9759637002846477],[-0.9760501384735107],8.856701211099594e-05,7.471560493916142e-09,8.643818886300281e-05
JYZ,[-0.8606398745222861],[-0.8605123162269592],0.00014821332255567372,1.62711187066909e-08,0.00012755829532684615
JZX,[0.004466619199896327],[0.004419523756951094],0.010543867931774028,2.217980746207701e-09,4.7095442945233046e-05
JZY,[0.2631832108452503],[0.2628519535064697],0.0012586568030563512,1.097314244959975e-07,0.0003312573387805884
JZZ,[0.642755936407096],[0.6425296068191528],0.0003521236835374338,5.1225082378547405e-08,0.00022632958794321922
