,treino,previsto,MAPE,MSE,AE
gamma1,[0.07199025068740816],[0.09168478846549988],0.27357229055373317,0.00038787481829268174,0.019694537778091714
gamma2,[0.560915428900259],[0.549082338809967],0.021096032450902906,0.0001400220210849664,0.011833090090291987
gamma3,[0.26404199895882374],[0.2674596905708313],0.01294374237994059,1.1680615954786808e-05,0.0034176916120075562
gamma4,[0.6556721737484312],[0.6036362051963806],0.07936278316428266,0.0027077420231500005,0.052035968552050615
JXX,[-0.170512001382642],[-0.1386270970106125],0.18699507432604312,0.0010166471268134665,0.03188490437202951
JXY,[-0.424599654760373],[-0.39213213324546814],0.0764661985729315,0.0010541399533208087,0.03246752151490484
JXZ,[0.6894246819607532],[0.7598848342895508],0.10220137771744095,0.004964633066197354,0.07046015232879754
JYX,[-0.11245795401256231],[-0.22341150045394897],0.9866224885168408,0.012310689467920946,0.11095354644138666
JYY,[0.05745311741676429],[-0.08957287669181824],2.5590603385723627,0.021616642943616943,0.14702599410858253
JYZ,[0.10251839349884273],[-0.08894970268011093],1.867646279310015,0.03666003185439305,0.19146809617895366
JZX,[-0.3221938636021444],[-0.3791843056678772],0.1768824565079441,0.003247910486847645,0.05699044206573278
JZY,[0.2789912288854657],[0.24339142441749573],0.12760187698440065,0.0012673460781576933,0.03559980446796995
JZZ,[0.8000753853551041],[0.7698674201965332],0.03775639859881889,0.0009125211590214357,0.030207965158570937
