,treino,previsto,MAPE,MSE,AE
gamma1,[0.2360563634962105],[0.23605994880199432],1.5188346252198726e-05,1.285441756345965e-11,3.585305783815329e-06
gamma2,[0.0031806306102971638],[0.00318594160489738],0.00166979295961687,2.8206663643524704e-11,5.310994600216112e-06
gamma3,[0.3710466916321078],[0.37104475498199463],5.219424284978853e-06,3.750613660824654e-12,1.9366501131656833e-06
gamma4,[0.5853624971821242],[0.5853738188743591],1.9341335137536304e-05,1.2818071506280516e-10,1.1321692234944614e-05
JXX,[-0.6701010403336041],[-0.6701048612594604],5.702014511836992e-06,1.4599474399947704e-11,3.820925856379276e-06
JXY,[0.3795338484351347],[0.3795272707939148],1.733084215555092e-05,4.326536401796576e-11,6.577641219918107e-06
JXZ,[0.26999988080944126],[0.2700117528438568],4.3970517246001355e-05,1.40945201164e-10,1.1872034415549848e-05
JYX,[-0.04179905588509758],[-0.04178585484623909],0.0003158214600535206,1.7426742694336882e-10,1.3201038858490222e-05
JYY,[-0.5679713042121943],[-0.5679649710655212],1.1150469444705487e-05,4.0108746782840505e-11,6.333146673087597e-06
JYZ,[0.5852667164004928],[0.5852843523025513],3.0133102676611473e-05,3.1102504141697977e-10,1.7635902058499298e-05
JZX,[0.6157086039068553],[0.6156741380691528],5.597751514889665e-05,1.1878939685352083e-09,3.4465837702502e-05
JZY,[0.02491247927518625],[0.024921424686908722],0.0003590735239018075,8.002039088453723e-11,8.945411722471874e-06
JZZ,[0.010168306940023353],[0.01016499474644661],0.00032573697826785667,1.0970626289819463e-11,3.312193576743283e-06
