,treino,previsto,MAPE,MSE,AE
gamma1,[0.966730948165597],[0.9677777886390686],0.0010828664122711723,1.0958749768982198e-06,0.0010468404734715886
gamma2,[0.8038946734021046],[0.783345639705658],0.02556184830717013,0.0004222627858577008,0.020549033696446672
gamma3,[0.41903060141150406],[0.41615957021713257],0.006851602686535118,8.242820119054169e-06,0.0028710311943714872
gamma4,[0.8718372477591566],[0.8591470122337341],0.014555739110756749,0.0001610420776906947,0.012690235525422477
JXX,[0.16151432986791336],[0.1614101231098175],0.0006451858369537853,1.0859048432848967e-08,0.00010420675809585944
JXY,[-0.5885520020378399],[-0.6261340975761414],0.06385518256360502,0.0014124139050500212,0.037582095538301497
JXZ,[0.28393873546227],[0.27759769558906555],0.022332422742113143,4.020878667356866e-05,0.006341039873204446
JYX,[0.8929708779032515],[0.8816745281219482],0.012650300318670779,0.00012760751838154948,0.011296349781303228
JYY,[-0.9175870687900451],[-0.9107818603515625],0.00741641711173652,4.631086189119541e-05,0.006805208438482646
JYZ,[-0.10120076827109403],[-0.11496322602033615],0.13599163311068546,0.00018940524329967443,0.013762457749242119
JZX,[-0.2931088962646198],[-0.31218159198760986],0.065070340634667,0.0003637677221417643,0.019072695722990085
JZY,[-0.4241611986546143],[-0.4291735589504242],0.011817111776627478,2.512375573501121e-05,0.00501236029580987
JZZ,[0.7538488993092554],[0.7351321578025818],0.024828240147095188,0.00035031641262763734,0.018716741506673573
