,treino,previsto,MAPE,MSE,AE
gamma1,[0.18333476966499396],[0.18334563076496124],5.924189932510752e-05,1.1796349249936578e-10,1.0861099967285348e-05
gamma2,[0.9096814486371707],[0.9095492959022522],0.00014527363959822924,1.746434534644235e-08,0.00013215273491851143
gamma3,[0.4911694960396128],[0.4912055432796478],7.339063261396773e-05,1.2994035141431347e-09,3.60472400350309e-05
gamma4,[0.0713372135887923],[0.07136759907007217],0.0004259415212797823,9.23277472609388e-10,3.0385481279870952e-05
JXX,[0.2969944399577662],[0.2969876229763031],2.295322923913142e-05,4.647123626822256e-11,6.81698146309806e-06
JXY,[0.40273908193734953],[0.40262651443481445],0.00027950479003323564,1.2671442626984559e-08,0.00011256750253507697
JXZ,[0.9140940053161357],[0.9140780568122864],1.7447334471713622e-05,2.543547750323806e-10,1.594850384933899e-05
JYX,[-0.6071937818236794],[-0.6070944666862488],0.00016356415431722322,9.863496522872207e-09,9.931513743066667e-05
JYY,[-0.8692615292310002],[-0.8692084550857544],6.105659052086911e-05,2.8168648935724522e-09,5.3074145245801674e-05
JYZ,[0.6485148599678836],[0.6484812498092651],5.182635077958494e-05,1.1296427623586422e-09,3.3610158618468944e-05
JZX,[-0.3338666967613588],[-0.3337743282318115],0.0002766629030188279,8.531945250731216e-09,9.236852954730423e-05
JZY,[-0.25525056072843344],[-0.25519317388534546],0.00022482553191738536,3.2932497596045437e-09,5.738684308798092e-05
JZZ,[0.6297316462233915],[0.6296237111091614],0.0001713985868066726,1.1649988883870954e-08,0.0001079351142301288
