,treino,previsto,MAPE,MSE,AE
gamma1,[0.0852413172296076],[0.08103039115667343],0.049400058678018006,1.7731898391716726e-05,0.0042109260729341624
gamma2,[0.15331752856953773],[0.1122666448354721],0.26775075307483087,0.0016851750553477736,0.041050883734065624
gamma3,[0.8252738498040315],[0.8886935710906982],0.0768468809495494,0.0040220610480784895,0.06341972128666673
gamma4,[0.9797228526139108],[1.0007518529891968],0.02146423380773491,0.0004422188567837783,0.02102900037528599
JXX,[-0.004926862482795391],[-0.05658997595310211],10.486006794529859,0.002669077293445788,0.05166311347030672
JXY,[-0.4676525538549188],[-0.47438845038414],0.01440363465076027,4.537230205237477e-05,0.006735896529221241
JXZ,[0.27482232288738184],[0.2161821722984314],0.21337477237240413,0.0034386672610947854,0.058640150588950446
JYX,[-0.5150404916324747],[-0.5377329587936401],0.044059578867749444,0.000514948065860573,0.022692467161165464
JYY,[-0.053662840025089587],[-0.04304153099656105],0.19792670353568012,0.0001128122054795018,0.010621309028528536
JYZ,[0.9406722982235067],[0.940733015537262],6.45467224557359e-05,3.686592189651276e-09,6.071731375523193e-05
JZX,[-0.8296238699780065],[-0.8686187863349915],0.04700312728226912,0.001520603501688251,0.03899491635698493
JZY,[-0.36524216496358974],[-0.4071001708507538],0.11460343274259362,0.0017520926568498595,0.04185800588716404
JZZ,[0.35288790697896677],[0.30455973744392395],0.13695048365010515,0.002335611970607841,0.04832816953504282
