,treino,previsto,MAPE,MSE,AE
gamma1,[0.9119047595432644],[0.8443858623504639],0.07404161069037299,0.004558801478131974,0.06751889719280058
gamma2,[0.8785568789303244],[0.8754199147224426],0.0035705874976485956,9.840544441531408e-06,0.003136964207881787
gamma3,[0.7237390145662357],[0.7156962752342224],0.011112761879824304,6.468565596271327e-05,0.008042739332013271
gamma4,[0.056007046220187706],[0.06022939458489418],0.07538959201859374,1.7828225712939437e-05,0.004222348364706474
JXX,[0.8272859451097823],[0.7895199656486511],0.04565045457906278,0.001426269204658579,0.03776597946113114
JXY,[-0.7250439608255377],[-0.7620829343795776],0.051085141805563415,0.0013718855619368712,0.037038973554039956
JXZ,[0.11214027252682701],[0.09583551436662674],0.1453960989465201,0.00026584513866261737,0.016304758160200272
JYX,[-0.033955024334235695],[0.013920662924647331],1.4099735811589922,0.0022920814305103744,0.047875687258883026
JYY,[0.9179608298470616],[0.8604398965835571],0.0626616424069945,0.0033086577635045374,0.05752093326350449
JYZ,[-0.23922049672899326],[-0.22280193865299225],0.06863357571989817,0.00026956904929501804,0.01641855807600101
JZX,[-0.10699918374312611],[-0.09668684005737305],0.09637777901661382,0.00010634443229309115,0.010312343685753067
JZY,[0.1547744383110674],[0.1395009458065033],0.09868226737717035,0.00023327957328697613,0.015273492504564112
JZZ,[-0.23580587094563144],[-0.18722780048847198],0.2060087404200375,0.0023598289293407476,0.04857807045715945
