,treino,previsto,MAPE,MSE,AE
gamma1,[0.45671696606312406],[0.4564582109451294],0.0005665546437329104,6.695421108843507e-08,0.000258755117994669
gamma2,[0.924136409743439],[0.9236122965812683],0.0005671383105836286,2.7469460676058515e-07,0.000524113162170714
gamma3,[0.4459984687779922],[0.44583988189697266],0.0003555771871909545,2.514979883150929e-08,0.0001585868810195512
gamma4,[0.31335253476480773],[0.3132449686527252],0.00034327506609528136,1.1570468468547818e-08,0.00010756611208251332
JXX,[0.7194568903837308],[0.7191024422645569],0.0004926606776743866,1.256334691859547e-07,0.0003544481191739557
JXY,[0.03055965702624408],[0.030537374317646027],0.0007291544070313916,4.965191024657764e-10,2.2282708598053702e-05
JXZ,[-0.7727784317840369],[-0.7720965147018433],0.0008824225083759109,4.650109069875321e-07,0.0006819170821936726
JYX,[-0.7587698727847505],[-0.7583590745925903],0.0005414002412253166,1.6875515468206122e-07,0.00041079819216016666
JYY,[-0.3817575397810242],[-0.38151028752326965],0.0006476683024948105,6.113367896473284e-08,0.00024725225775457105
JYZ,[0.7508252688674453],[0.7502310872077942],0.0007913714206067603,3.5305184466571535e-07,0.0005941816596510829
JZX,[0.8672964754196031],[0.8667430281639099],0.0006381292572708917,3.0630386483430503e-07,0.0005534472556931735
JZY,[-0.2971753162130415],[-0.29691532254219055],0.0008748831301471818,6.759670888254915e-08,0.00025999367085094427
JZZ,[-0.11667111811504105],[-0.11631039530038834],0.003091791871721253,1.301209490109764e-07,0.00036072281465271416
