,treino,previsto,MAPE,MSE,AE
gamma1,[0.4407622204637107],[0.42096590995788574],0.04491380972942273,0.00039189390964303633,0.019796310505824977
gamma2,[0.028632026370586927],[0.019898047670722008],0.3050422833096141,7.62823839296941e-05,0.00873397869986492
gamma3,[0.8961816708493071],[0.8779320120811462],0.020363793817458637,0.00033305004515431095,0.01824965876816087
gamma4,[0.12987407341084578],[0.11677797138690948],0.10083692364455121,0.00017150788822134833,0.013096102023936296
JXX,[-0.08278658122587723],[-0.03683589771389961],0.5550498985651369,0.002111465315217932,0.04595068351197762
JXY,[0.75573580747802],[0.7291083931922913],0.03523376029327977,0.0007090191915438336,0.02662741428572879
JXZ,[-0.936307039182035],[-1.045338749885559],0.11644867136615257,0.011887913938936978,0.10903171070352413
JYX,[-0.43514770769241484],[-0.3900207281112671],0.10370496910222922,0.002036444286117326,0.04512697958114775
JYY,[0.9235823398396055],[0.9681001305580139],0.04820121476785671,0.001981833690448013,0.044517790718408445
JYZ,[0.32863746890923196],[0.3538782000541687],0.07680417947689376,0.0006370945087309798,0.025240731144936746
JZX,[-0.7432552611528482],[-0.7689707279205322],0.03459843220994797,0.0006612852310798597,0.025715466767683992
JZY,[-0.3032215345335192],[-0.24090638756752014],0.20551029484718378,0.00388317754139406,0.062315146965999046
JZZ,[0.7594986370688406],[0.7890979647636414],0.03897219329982539,0.0008761201999842005,0.02959932769480078
