,treino,previsto,MAPE,MSE,AE
gamma1,[0.4591337627723967],[0.4592248201370239],0.00019832426192617435,8.291443652855007e-09,9.10573646272228e-05
gamma2,[0.45313243113814283],[0.45317789912223816],0.00010034149173812948,2.067337577692862e-09,4.5467984095326486e-05
gamma3,[0.4949826938891777],[0.4950706958770752],0.00017778800952825458,7.74434987391002e-09,8.800198789749025e-05
gamma4,[0.19223084224268217],[0.19225774705410004],0.0001399609506153314,7.23868877431234e-10,2.69048114178716e-05
JXX,[-0.5465882812379024],[-0.5467025637626648],0.00020908337899889928,1.3060495466073435e-08,0.00011428252476242129
JXY,[0.9245900716687656],[0.9244879484176636],0.00011045246345520269,1.0429158415649818e-08,0.00010212325110203757
JXZ,[-0.7473382026982809],[-0.7474028468132019],8.649914414601147e-05,4.178861593922006e-09,6.464411492101974e-05
JYX,[0.4096338457432158],[0.4095722734928131],0.00015031045662497735,3.7911420196538134e-09,6.15722504027083e-05
JYY,[-0.8296294638984947],[-0.8297830820083618],0.0001851647229900367,2.3598523679151902e-08,0.00015361810986713742
JYZ,[-0.5051180301418299],[-0.5049713850021362],0.00029031856109446437,2.1504796995769052e-08,0.00014664513969364634
JZX,[0.9982570783251581],[0.9983206391334534],6.367178322634312e-05,4.0399763511496016e-09,6.35608082952821e-05
JZY,[-0.5812047362221744],[-0.581275999546051],0.00012261311623137618,5.078461329946291e-09,7.126332387663581e-05
JZZ,[0.283736870144214],[0.28359270095825195],0.000508108748393448,2.07847541809604e-08,0.00014416918596205086
