,treino,previsto,MAPE,MSE,AE
gamma1,[0.23174148998607602],[0.16695988178253174],0.27954255497121655,0.004196656761437516,0.06478160820354428
gamma2,[0.9594850618366995],[0.7809990048408508],0.18602275751347366,0.03185727254192532,0.17848605699584863
gamma3,[0.3194518385537368],[0.28950411081314087],0.09374723863283783,0.0008968663968248604,0.029947727740595953
gamma4,[0.6011422885889965],[0.6220952868461609],0.03485530573193462,0.0004390281359647321,0.020952998257164346
JXX,[0.9164187596345457],[0.8384254574775696],0.08510661893049709,0.0060829551813493705,0.07799330215697609
JXY,[-0.7192628198472104],[-0.6437100172042847],0.10504199655276922,0.005708225987200887,0.07555280264292574
JXZ,[-0.9527677057223489],[-0.5637722611427307],0.408279418207923,0.15131745590369483,0.3889954445796182
JYX,[0.997261307345829],[0.9986321926116943],0.0013746500097491297,1.8793264121667762e-06,0.0013708852658653736
JYY,[-0.6314927085942939],[-0.45628949999809265],0.27744296365068805,0.03069616430240399,0.1752032085962012
JYZ,[-0.75881587356935],[-1.0660068988800049],0.4048294665551431,0.09436632603141142,0.3071910253106549
JZX,[0.3028424811158388],[0.3551936745643616],0.17286608290762945,0.0027406474554846558,0.05235119344852279
JZY,[-0.3087103248748666],[-0.17555716633796692],0.4313207165677802,0.01772976362835274,0.13315315853689969
JZZ,[0.7791018795916058],[0.9699674248695374],0.24498149764184957,0.036429656374242135,0.19086554527793154
