,treino,previsto,MAPE,MSE,AE
gamma1,[0.6166500426836184],[0.6164160966873169],0.00037938211320547,5.473072918552692e-08,0.00023394599630155444
gamma2,[0.04089576548481155],[0.04085955768823624],0.0008853678650119263,1.3110045328394673e-09,3.620779657531603e-05
gamma3,[0.3790196043954357],[0.3788175880908966],0.0005329969800937307,4.0810587299629426e-08,0.0002020163045390877
gamma4,[0.703480392293747],[0.7030175924301147],0.0006578717313261556,2.141837137780667e-07,0.00046279986363229053
JXX,[-0.0739852843699571],[-0.07386677712202072],0.0016017678237715243,1.4043967813455487e-08,0.00011850724793638356
JXY,[-0.2533761372099159],[-0.253181129693985],0.0007696364704201602,3.802793126955344e-08,0.0001950075159309339
JXZ,[-0.7229211749710895],[-0.7227743268013],0.0002031316481985268,2.1564384970523764e-08,0.000146848169789493
JYX,[0.7331236999726827],[0.7329097390174866],0.00029184836775031885,4.5779290348428335e-08,0.00021396095519610192
JYY,[-0.9871298918377533],[-0.9866510033607483],0.00048513218064291815,2.2933417340822321e-07,0.0004788884770050572
JYZ,[0.005564160104416738],[0.005462980363518],0.01818418934753931,1.0237339968335765e-08,0.00010117974089873805
JZX,[0.7965959400638762],[0.7962225079536438],0.000468784852459199,1.394515409526541e-07,0.00037343211023244116
JZY,[-0.838370705633998],[-0.8382747769355774],0.00011442276999411936,9.202315180663998e-09,9.59286984205665e-05
JZZ,[0.10854093635657214],[0.10822547227144241],0.0029064065201481267,9.951758900673383e-08,0.0003154640851297241
