,treino,previsto,MAPE,MSE,AE
gamma1,[0.08480848096926208],[0.0848044902086258],4.70561504070785e-05,1.5926170456125458e-11,3.990760636285451e-06
gamma2,[0.2766402721949226],[0.276461660861969],0.0006456447267654276,3.19020082594633e-08,0.00017861133295360432
gamma3,[0.19380153749016393],[0.19360625743865967],0.0010076290107563068,3.8134298515508465e-08,0.0001952800515042652
gamma4,[0.5680101195136193],[0.567718505859375],0.000513395174181148,8.503852334174288e-08,0.00029161365424434926
JXX,[0.5203229566195489],[0.5201234221458435],0.00038348197243053814,3.981400619687258e-08,0.00019953447370535393
JXY,[0.027633204606499318],[0.027656715363264084],0.0008508154265696932,5.527556836520057e-10,2.3510756764766327e-05
JXZ,[0.9942043682387769],[0.9936442375183105],0.0005633959559628683,3.1374642401014704e-07,0.0005601307204663453
JYX,[0.07844212328817135],[0.07830626517534256],0.0017319535363632518,1.8457426821400388e-08,0.00013585811282879057
JYY,[0.8711112121391873],[0.8708199262619019],0.0003343842591236203,8.484746230594898e-08,0.000291285877285441
JYZ,[-0.7433546640431199],[-0.7431893944740295],0.00022232936320255202,2.7314030467311242e-08,0.00016526956909035384
JZX,[-0.012052371670506545],[-0.011933592148125172],0.009855282066353794,1.4108574937147251e-08,0.00011877952238137368
JZY,[-0.7209990500522725],[-0.7206642627716064],0.00046433803295826384,1.1208252329576788e-07,0.000334787280666049
JZZ,[-0.974270856363531],[-0.974044680595398],0.00023214875684283377,5.115547809055112e-08,0.00022617576813299678
