,treino,previsto,MAPE,MSE,AE
gamma1,[0.6842331280769555],[0.6840775609016418],0.0002273598996161488,2.4201146035058604e-08,0.00015556717531362008
gamma2,[0.39667364503301394],[0.3966292142868042],0.00011200831405385406,1.9740912087547565e-09,4.4430746209744854e-05
gamma3,[0.7775165878901124],[0.7772892713546753],0.00029236229680181176,5.16728072831086e-08,0.00022731653543706098
gamma4,[0.11839956986543854],[0.11838693171739578],0.00010674150300644906,1.5972278595056633e-10,1.2638148042753983e-05
JXX,[-0.7863429245966886],[-0.7861339449882507],0.0002657614151549641,4.3672476742861846e-08,0.0002089796084379092
JXY,[0.40517104797371095],[0.4050748646259308],0.00023738948836839448,9.251236390200261e-09,9.618334778016546e-05
JXZ,[0.30408404062855077],[0.30415409803390503],0.00023038830058115406,4.908040044971436e-09,7.005740535426241e-05
JYX,[0.8807047791322358],[0.8805409073829651],0.0001860688770556543,2.6853950209033644e-08,0.00016387174927068315
JYY,[-0.4577695468793537],[-0.45778074860572815],2.4470230601488765e-05,1.2547867376864928e-10,1.1201726374476806e-05
JYZ,[-0.48844897313392166],[-0.488368958234787],0.00016381424373009066,6.402384083531853e-09,8.001489913467275e-05
JZX,[0.4681187282893935],[0.4679168462753296],0.0004312624166984807,4.0756347602498035e-08,0.00020188201406390327
JZY,[0.3169000364801515],[0.3168501555919647],0.00015740259528158253,2.488103006304446e-09,4.988088818680403e-05
JZZ,[-0.39402405222328984],[-0.39400601387023926],4.577982726893178e-05,3.253821807776128e-10,1.8038353050586764e-05
