,treino,previsto,MAPE,MSE,AE
gamma1,[0.06894367026654058],[0.0689014121890068],0.0006129362908937401,1.7857451168504903e-09,4.225807753377442e-05
gamma2,[0.3200841593158338],[0.32004618644714355],0.00011863401416487925,1.4419387565653047e-09,3.797286869022809e-05
gamma3,[0.8250920180563502],[0.825050413608551],5.042400955134874e-05,1.7309300766776072e-09,4.1604447799215016e-05
gamma4,[0.8431495877420079],[0.8431687951087952],2.2780497157955658e-05,3.6892293890142543e-10,1.9207366787288294e-05
JXX,[0.7765361529049761],[0.7764806151390076],7.151987162580549e-05,3.0844434487786244e-09,5.553776596856075e-05
JXY,[-0.20001120805797412],[-0.19998057186603546],0.00015317237586895594,9.385762565024136e-10,3.063619193865996e-05
JXZ,[0.17724036554846423],[0.17726737260818481],0.00015237533299490062,7.293812747512526e-10,2.7007059720585147e-05
JYX,[0.7195733470855228],[0.7194917798042297],0.0001133550618896875,6.653221377539385e-09,8.156728129304902e-05
JYY,[-0.5429215932707987],[-0.5428749322891235],8.594423624607644e-05,2.1772472108897807e-09,4.666098167516175e-05
JYZ,[0.03143456804703959],[0.03140232712030411],0.0010256519729247304,1.0394773567627725e-09,3.2240926735482844e-05
JZX,[0.16746097114721215],[0.16744084656238556],0.00012017477677765952,4.0499891444246757e-10,2.01245848265863e-05
JZY,[0.8943990439534582],[0.8943379521369934],6.830487675244128e-05,3.732210038961754e-09,6.109181646474227e-05
JZZ,[-0.9356372202874645],[-0.9356061220169067],3.323753040548232e-05,9.671024316864763e-10,3.109827055780556e-05
