,treino,previsto,MAPE,MSE,AE
gamma1,[0.4129795419466491],[0.4112183749675751],0.004264538070753979,3.1017091281807263e-06,0.0017611669790740248
gamma2,[0.1831484806929179],[0.19238270819187164],0.050419350813161436,8.527095750243365e-05,0.009234227498953751
gamma3,[0.34609910428201995],[0.3176400363445282],0.08222808896466197,0.0008099185478707713,0.028459067937491755
gamma4,[0.6307958737099989],[0.6149166226387024],0.025173359137407435,0.00025215061458527127,0.015879251071296507
JXX,[0.9567097167419933],[0.8946369886398315],0.0648814651047405,0.0038530235740449072,0.0620727281021618
JXY,[-0.8909546899790852],[-0.845276951789856],0.051268306573818624,0.0020864557660837738,0.04567773818922927
JXZ,[0.45132344234864985],[0.4673314094543457],0.03546894666581402,0.00025625501085704046,0.016007967105695853
JYX,[-0.032276513351115144],[-0.08141829073429108],1.5225243460653441,0.0024149142843776215,0.04914177738317593
JYY,[0.8834464903328145],[0.8236085176467896],0.06773242447709837,0.003580582975173471,0.059837972686024976
JYZ,[-0.18629102358141614],[-0.21003589034080505],0.12746114280171703,0.0005638186974211327,0.023744866759388916
JZX,[0.8384859880845335],[0.8054309487342834],0.039422291868898236,0.0010926356264465763,0.033055039350250004
JZY,[-0.6817044022321801],[-0.6055673956871033],0.11168624743477232,0.005796843765645071,0.07613700654507682
JZZ,[0.9895603626777179],[0.9143691658973694],0.07598444684757134,0.005653716073261086,0.07519119678034847
