,treino,previsto,MAPE,MSE,AE
gamma1,[0.0945328964594655],[0.0945366695523262],3.991301443219476e-05,1.4236229735494132e-11,3.7730928607038194e-06
gamma2,[0.5116781206617862],[0.5116111040115356],0.00013097423466900242,4.4912314108046675e-09,6.701665025055092e-05
gamma3,[0.15482334864507363],[0.15483111143112183],5.0139634080574805e-05,6.026084723002375e-11,7.762786048193249e-06
gamma4,[0.2742295663585874],[0.2743013799190521],0.00026187387967788146,5.157187466618032e-09,7.181356046470633e-05
JXX,[0.057870765880824626],[0.057966820895671844],0.001659819312656548,9.226565877299336e-09,9.605501484721835e-05
JXY,[0.1714937094997233],[0.17133387923240662],0.0009319890961770474,2.5545714350526583e-08,0.00015983026731669625
JXZ,[0.6866524104671512],[0.6866864562034607],4.958219878137985e-05,1.159112160855729e-09,3.404573630949592e-05
JYX,[0.7972892825291862],[0.7973852157592773],0.00012032424390158416,9.203184635723607e-09,9.593323009116084e-05
JYY,[0.7643730549373535],[0.7644407153129578],8.851747869341709e-05,4.577926426906743e-09,6.766037560423932e-05
JYZ,[-0.27060839601498476],[-0.27053746581077576],0.0002621138340625615,5.031093869131525e-09,7.093020420900764e-05
JZX,[0.897680879601374],[0.8976009488105774],8.904143177483621e-05,6.388931317369948e-09,7.99307907966007e-05
JZY,[-0.15185093946021722],[-0.15177923440933228],0.00047220683085550546,5.1416143224118905e-09,7.170505088494039e-05
JZZ,[-0.3876324692199542],[-0.38757437467575073],0.000149870170371368,3.3749760662087673e-09,5.80945442034686e-05
