,treino,previsto,MAPE,MSE,AE
gamma1,[0.4447032857849972],[0.44469767808914185],1.2609971715044985e-05,3.1446252805956825e-11,5.607695855336381e-06
gamma2,[0.22480756642724742],[0.22484737634658813],0.00017708442813289284,1.5848296779143479e-09,3.9809919340716426e-05
gamma3,[0.34956656460106916],[0.34957262873649597],1.7347584239726163e-05,3.6773738474676643e-11,6.0641354268087255e-06
gamma4,[0.9987401105306296],[0.9987276792526245],1.2446959798674382e-05,1.5453667284004217e-10,1.2431278005098356e-05
JXX,[0.09623810762339824],[0.09625518321990967],0.0001774307177594305,2.915759962211218e-10,1.707559651142887e-05
JXY,[-0.3083363533238903],[-0.30820223689079285],0.00043496795512977456,1.79872176267866e-08,0.00013411643309746424
JXZ,[0.6897021771332552],[0.6896164417266846],0.00012430786709562183,7.350559939833234e-09,8.573540657064171e-05
JYX,[-0.42280512918931357],[-0.42273157835006714],0.00017395919341719972,5.4097259538538804e-09,7.355083924642791e-05
JYY,[0.02069005261749912],[0.020746642723679543],0.002735135923847692,3.2024401175113023e-09,5.659010618042082e-05
JYZ,[-0.31237144182748366],[-0.3122940957546234],0.00024760929618837616,5.982414986903337e-09,7.734607286025152e-05
JZX,[-0.16901214393001562],[-0.16897664964199066],0.00021001028209937067,1.259844482398962e-09,3.549428802496202e-05
JZY,[0.9477175926021346],[0.9475640058517456],0.0001620596173247255,2.358888989505669e-08,0.00015358675038901204
JZZ,[-0.7925346218433929],[-0.7925009727478027],4.245757177377296e-05,1.1322616340327549e-09,3.364909559011586e-05
