,treino,previsto,MAPE,MSE,AE
gamma1,[0.4336456836623859],[0.4335380494594574],0.00024820771192611096,1.158512164004812e-08,0.00010763420292847492
gamma2,[0.06985542357461894],[0.06986293941736221],0.00010759139890189328,5.648789214167774e-11,7.5158427432775454e-06
gamma3,[0.09071301334386506],[0.09066297858953476],0.0005515719573842257,2.503476640893177e-09,5.0034754330297027e-05
gamma4,[0.42451918914251396],[0.4245528280735016],7.924007170457967e-05,1.1315776779900513e-09,3.363893098762283e-05
JXX,[-0.35233447033367526],[-0.3521844446659088],0.0004258046838970108,2.250770098876963e-08,0.00015002566776645132
JXY,[-0.6983016521509962],[-0.6982336044311523],9.744745645982949e-05,4.6304921759418155e-09,6.80477198438112e-05
JXZ,[0.3018689460797075],[0.301961213350296],0.00030565340286499003,8.513249221857159e-09,9.226727058853079e-05
JYX,[-0.8551274266649145],[-0.8552161455154419],0.00010374927497463929,7.87103443890561e-09,8.87188505274139e-05
JYY,[0.0717640086133784],[0.07176203280687332],2.7531997490786877e-05,3.903811345486182e-12,1.9758065050723417e-06
JYZ,[-0.2686221661748289],[-0.26882022619247437],0.0007373182208520201,3.922777058971223e-08,0.00019806001764544057
JZX,[-0.8840021504505864],[-0.8838962912559509],0.00011974992886782307,1.1206169088868275e-08,0.00010585919463546034
JZY,[0.014871466378840514],[0.014951469376683235],0.005379630750909071,6.400479663822389e-09,8.00029978427208e-05
JZZ,[-0.9250086831160302],[-0.9249617457389832],5.074263399233109e-05,2.203117364060212e-09,4.6937377047084894e-05
