,treino,previsto,MAPE,MSE,AE
gamma1,[0.444573573873013],[0.4694406986236572],0.05593477933024247,0.0006183738933641029,0.02486712475064423
gamma2,[0.2210391731572191],[0.22770248353481293],0.0301453822977088,4.439970518814953e-05,0.006663310377593823
gamma3,[0.45503295884771644],[0.4322856664657593],0.04999042803308207,0.0005174393107102463,0.022747292381957163
gamma4,[0.024766967489568525],[0.01107611134648323],0.552786938847143,0.00018743954193065635,0.013690856143085295
JXX,[0.8497305032518905],[0.893634557723999],0.05166821045506685,0.0019275659990898742,0.043904054472108545
JXY,[0.8972115559863543],[0.8841102719306946],0.014602223932856866,0.00017164364390708281,0.01310128405565969
JXZ,[0.7848666880971586],[0.724990725517273],0.07628806711755061,0.0035851308948678727,0.0598759625798857
JYX,[-0.8328986463386328],[-0.8238009810447693],0.010922896001639815,8.276751379916783e-05,0.009097665293863466
JYY,[0.18405445377147056],[0.19704855978488922],0.07059924792449014,0.000168846791087963,0.01299410601341866
JYZ,[-0.15250518353007725],[-0.1640937179327011],0.07598780667240965,0.0001342941296007968,0.011588534402623862
JZX,[0.06017602023601287],[0.05610918998718262],0.06758224011624525,1.6539108272800758e-05,0.0040668302488302555
JZY,[-0.7393941175050389],[-0.7733176350593567],0.04588015613214097,0.001150805043258106,0.03392351755431777
JZZ,[-0.6160056849214146],[-0.6331275105476379],0.027794914958305304,0.00029315691277479795,0.01712182562622333
