,treino,previsto,MAPE,MSE,AE
gamma1,[0.03679243409125621],[0.005374315194785595],0.8539287946686079,0.000987098194992764,0.031418118896470615
gamma2,[0.16929218901354948],[0.14849291741847992],0.12286019642291272,0.0004326096988854673,0.020799271595069557
gamma3,[0.9969758715015804],[1.0567511320114136],0.059956576902712354,0.003573081769018421,0.05977526050983317
gamma4,[0.7468020404306424],[0.6484897136688232],0.1316444270895771,0.009665313593322695,0.09831232676181911
JXX,[0.23428295333990445],[0.2797017991542816],0.19386321184231528,0.0020628715551101657,0.04541884581437716
JXY,[0.7802771064051002],[0.7816588282585144],0.0017708091677585058,1.9091552802024564e-06,0.0013817218534142306
JXZ,[-0.0870255604078809],[-0.12713821232318878],0.46092954446146084,0.0016090248436786533,0.040112651915307884
JYX,[0.42280951861583915],[0.40958476066589355],0.03127828813608497,0.0001748942228346493,0.013224757949945598
JYY,[0.8739626067564656],[0.8355116844177246],0.043996072648283896,0.0014784734286998943,0.038450922338741034
JYZ,[0.041119655381228304],[-0.065057672560215],2.582155102153768,0.011273624968784797,0.1061773279414433
JZX,[0.46768034181955564],[0.48274949193000793],0.032221046648709464,0.00022707928505134425,0.01506915011045229
JZY,[0.45606486545824554],[0.4142801761627197],0.09162005771600347,0.0017459602595236293,0.04178468929552581
JZZ,[0.7163732339305475],[0.8148891925811768],0.13752043485781654,0.009705394108852489,0.09851595865062923
