,treino,previsto,MAPE,MSE,AE
gamma1,[0.1693780871255699],[0.1692928969860077],0.0005029584464432607,7.257359878628458e-09,8.519013956220789e-05
gamma2,[0.4115230620409567],[0.4114728569984436],0.00012199812633605785,2.5205462937395683e-09,5.0205042513074005e-05
gamma3,[0.9938380127773296],[0.9937834143638611],5.493693415486897e-05,2.9809867532831773e-09,5.4598413468553986e-05
gamma4,[0.10324779991117994],[0.10328740626573563],0.00038360482828457126,1.5686633211908637e-09,3.960635455568795e-05
JXX,[0.8112793523490414],[0.8111402988433838],0.00017140027692673937,1.9335877435660258e-08,0.00013905350565757146
JXY,[0.3725083140534051],[0.37249284982681274],4.151377569027765e-05,2.391423041003664e-10,1.5464226592376562e-05
JXZ,[0.5330185127252884],[0.5330897569656372],0.00013366184972544323,5.075741782872845e-09,7.124424034876675e-05
JYX,[0.8092324756265472],[0.809332013130188],0.0001230023591968573,9.907714631038017e-09,9.953750364077862e-05
JYY,[-0.4803451050220462],[-0.48028314113616943],0.00012899868288220636,3.83952315294802e-09,6.196388587675905e-05
JYZ,[0.2714517392119784],[0.2714713215827942],7.213941923021888e-05,3.8346924676690635e-10,1.9582370815784955e-05
JZX,[0.8098913893329576],[0.8098676800727844],2.9274616924463275e-05,5.621290179578169e-10,2.3709260173143676e-05
JZY,[0.7442607481394212],[0.7442197799682617],5.5045454515668035e-05,1.6783910481545443e-09,4.096817115950557e-05
JZZ,[0.14588133849844365],[0.145829439163208],0.00035576404610650485,2.693540997901234e-09,5.1899335235638944e-05
