,treino,previsto,MAPE,MSE,AE
gamma1,[0.260437193601329],[0.25540482997894287],0.01932275322429387,2.532468362791522e-05,0.005032363622386127
gamma2,[0.32736701494461073],[0.32976171374320984],0.00731502774952534,5.734582336011993e-06,0.002394698798599104
gamma3,[0.26791084434471324],[0.264254629611969],0.013647132282707817,1.3367906171936071e-05,0.003656214732744245
gamma4,[0.10764393786564574],[0.1011873260140419],0.05998119336420572,4.168783660227122e-05,0.006456611851603844
JXX,[0.3542516536005407],[0.38899362087249756],0.09807143288915296,0.0012070042899257234,0.034741967271956886
JXY,[0.5698227121742216],[0.5763578414916992],0.011468706279786679,4.2707915196154886e-05,0.006535129317477573
JXZ,[0.04093231440616307],[0.07871485501527786],0.9230492132501057,0.0014275203748794082,0.03778254060911479
JYX,[0.022983404986520295],[0.02093127928674221],0.08928727927744609,4.2112198876896935e-06,0.0020521256997780846
JYY,[-0.21293067414807032],[-0.20501181483268738],0.03718984757393963,6.270833285682721e-05,0.007918859315382942
JYZ,[0.993633874195798],[0.9877470135688782],0.005924577230908462,3.465512804077843e-05,0.005886860626919788
JZX,[-0.42127010845085855],[-0.41266945004463196],0.02041601868657117,7.397132502059613e-05,0.008600658406226591
JZY,[-0.7034804136306108],[-0.6769809126853943],0.03766913823293884,0.0007022235503455286,0.02649950094521647
JZZ,[-0.47784285086888345],[-0.465847909450531],0.025102272423960088,0.00014387861962970695,0.011994941418352445
