,treino,previsto,MAPE,MSE,AE
gamma1,[0.4129795419466491],[0.40295109152793884],0.024283165145274396,0.0001005698178005299,0.010028450418710255
gamma2,[0.1831484806929179],[0.19422374665737152],0.06047151427383855,0.00012266151618338497,0.011075265964453629
gamma3,[0.34609910428201995],[0.2917919456958771],0.1569121616156814,0.0029492674737004723,0.05430715858614288
gamma4,[0.6307958737099989],[0.5816770792007446],0.0778679705375436,0.0024126559740423477,0.04911879450925427
JXX,[0.9567097167419933],[0.8478096723556519],0.11382767675569641,0.011859219667347147,0.10890004438634149
JXY,[-0.8909546899790852],[-0.7822093963623047],0.12205479677011778,0.01182553888379981,0.10874529361678054
JXZ,[0.45132344234864985],[0.4718369245529175],0.04545184291229626,0.00042080295214480475,0.02051348220426763
JYX,[-0.032276513351115144],[-0.11959293484687805],2.70526188953263,0.007624157462825727,0.08731642149576291
JYY,[0.8834464903328145],[0.7797502279281616],0.11737695892095078,0.01075291483669463,0.1036962624046529
JYZ,[-0.18629102358141614],[-0.22037842869758606],0.1829793216057587,0.0011619511875538874,0.03408740511616992
JZX,[0.8384859880845335],[0.7701912522315979],0.08145006216377022,0.00466417094522224,0.06829473585293555
JZY,[-0.6817044022321801],[-0.5458054542541504],0.1993517241975272,0.018468524061535225,0.1358989479780297
JZZ,[0.9895603626777179],[0.8682538270950317],0.1225862920119745,0.014715275575073492,0.12130653558268611
