,treino,previsto,MAPE,MSE,AE
gamma1,[0.733744889835985],[0.7332810163497925],0.0006321999548046856,2.1517861119236374e-07,0.0004638734861924787
gamma2,[0.6304437186278283],[0.6298403143882751],0.0009571103997459194,3.6409667631075706e-07,0.0006034042395531847
gamma3,[0.5042791382906525],[0.5039942264556885],0.0005649883434198816,8.117475370257702e-08,0.00028491183496404116
gamma4,[0.8557982138654457],[0.8551992774009705],0.0006998571097385518,3.587248884781554e-07,0.0005989364644752859
JXX,[-0.8662320473144967],[-0.8658716678619385],0.000416031078133662,1.2987334982613305e-07,0.0003603794525581794
JXY,[-0.17351436714348134],[-0.17328901588916779],0.0012987469454169695,5.078318782069252e-08,0.00022535125431355496
JXZ,[-0.7789905321077226],[-0.778517484664917],0.0006072569861994349,2.2377388314494552e-07,0.0004730474428056297
JYX,[0.504222922837068],[0.5037961006164551],0.0008464950744630997,1.8217720800898317e-07,0.0004268222206129657
JYY,[0.0225702197513038],[0.022358980029821396],0.009359223074033252,4.4622219931963427e-08,0.00021123972148240355
JYZ,[-0.9006520110389387],[-0.9001516103744507],0.0005555982314531714,2.504008250200085e-07,0.0005004006644879766
JZX,[-0.9103850311286859],[-0.9098052978515625],0.0006368000980910283,3.3609067260418007e-07,0.000579733277123351
JZY,[0.4718687724460289],[0.4716584384441376],0.0004457468138885088,4.424039235160903e-08,0.00021033400189129914
JZZ,[-0.6913005045828078],[-0.6911181211471558],0.00026382656231690305,3.3263717600235484e-08,0.00018238343565202264
