,treino,previsto,MAPE,MSE,AE
gamma1,[0.31450434093874435],[0.31447452306747437],9.480909287606854e-05,8.89105447073584e-10,2.981787126998814e-05
gamma2,[0.25508215274135215],[0.2550196349620819],0.0002450888021696888,3.908472724882901e-09,6.25177792702436e-05
gamma3,[0.33905230728624136],[0.33900225162506104],0.00014763403788922467,2.505569216199596e-09,5.0055661180326005e-05
gamma4,[0.27594881602881005],[0.2758813202381134],0.00024459532629268825,4.555681761765687e-09,6.74957906966478e-05
JXX,[-0.25881137975062707],[-0.2587614953517914],0.00019274422509455314,2.4884532471978643e-09,4.988439883568674e-05
JXY,[0.8152502726521875],[0.8151335120201111],0.00014322059862254617,1.3633045202889853e-08,0.00011676063207644027
JXZ,[-0.2079467635711556],[-0.20788559317588806],0.00029416372833621334,3.7418172571871045e-09,6.11703952675402e-05
JYX,[-0.587893141865695],[-0.5878084301948547],0.0001440936537742165,7.176067176543777e-09,8.471167084023179e-05
JYY,[0.6355952820309936],[0.6354408264160156],0.00024300937930880285,2.385653699821835e-08,0.00015445561497795524
JYZ,[0.5175681866126696],[0.5173718333244324],0.00037937665667256025,3.855461380155872e-08,0.00019635328823719433
JZX,[0.3965657038489854],[0.3964550197124481],0.0002791066788251631,1.2250978080997376e-08,0.00011068413653725351
JZY,[-0.95637294402159],[-0.9562390446662903],0.0001400074689866009,1.792903734968252e-08,0.00013389935529972696
JZZ,[-0.18553914661270632],[-0.1855253279209137],7.447857794380744e-05,1.909562428594776e-10,1.3818691792621962e-05
