,treino,previsto,MAPE,MSE,AE
gamma1,[0.46153301006262504],[0.46111059188842773],0.0009152501879334387,1.784371138921832e-07,0.0004224181741973032
gamma2,[0.9934850076016687],[0.9926170706748962],0.0008736286105290115,7.533145088552055e-07,0.0008679369267724502
gamma3,[0.9925719941586278],[0.99232017993927],0.00025369869474433596,6.34104010707916e-08,0.00025181421935782655
gamma4,[0.24267553557344324],[0.2424653321504593],0.000866191239620566,4.4185479034167534e-08,0.00021020342298394556
JXX,[0.07816312921162116],[0.07820209860801697],0.000498564947295009,1.5186138554533701e-09,3.896939639580488e-05
JXY,[-0.42160711272055895],[-0.4213590621948242],0.0005883452110997497,6.152906331727754e-08,0.0002480505257347332
JXZ,[-0.9399261828977459],[-0.9393274784088135],0.00063696968956288,3.584470650678063e-07,0.0005987044889324
JYX,[0.3072715077855237],[0.3071088194847107],0.0005294610684390706,2.6467483221423637e-08,0.00016268830081300756
JYY,[-0.5799826089005378],[-0.5795261263847351],0.0007870624201439489,2.083762872335245e-07,0.00045648251580265864
JYZ,[-0.48544605004078156],[-0.4850213825702667],0.0008747984878631999,1.8034246051347165e-07,0.000424667470514839
JZX,[-0.20560347473354512],[-0.20561948418617249],7.78656715219002e-05,2.56302573427797e-10,1.600945262736353e-05
JZY,[0.2831563075493455],[0.2829698324203491],0.0006585589797037859,3.47729737342197e-08,0.0001864751289963884
JZZ,[0.9776224208074429],[0.9769593477249146],0.0006782506910803896,4.396659127736235e-07,0.0006630730825283315
