,treino,previsto,MAPE,MSE,AE
gamma1,[0.3841711045442975],[0.3814268708229065],0.007143259055483073,7.530818717619427e-06,0.0027442337213909873
gamma2,[0.7463951961663844],[0.6763128638267517],0.09389440433109394,0.0049115333061627246,0.07008233233963268
gamma3,[0.252383767513222],[0.1964653879404068],0.22156091940376366,0.0031268651740494363,0.0559183795728152
gamma4,[0.5016026705680338],[0.5459245443344116],0.0883605219170506,0.001964428494162734,0.04432187376637786
JXX,[0.0439678194249864],[-0.08765812963247299],2.9936883561402614,0.017325390465276893,0.1316259490574594
JXY,[0.6133815542373582],[0.7397703528404236],0.20605249331341507,0.015974128412326226,0.1263887986030654
JXZ,[0.9209895486477535],[0.9993464946746826],0.08507908275612573,0.006139810990667081,0.07835694602692911
JYX,[-0.420749244471069],[-0.5296761989593506],0.2588880572446791,0.011865081414092172,0.1089269544882816
JYY,[0.5322148755959053],[0.21745018661022186],0.5914240721536592,0.09907680943225403,0.31476468898568344
JYZ,[0.4084397336868253],[0.349999338388443],0.1430820522059981,0.0034152798026311835,0.0584403952983823
JZX,[0.3227661144476608],[0.2541346848011017],0.21263517629168058,0.004710273135330592,0.0686314296465591
JZY,[-0.7796759021655764],[-0.7182678580284119],0.07876098769578688,0.003770947884751943,0.0614080441371645
JZZ,[-0.9461264424189464],[-1.1303478479385376],0.19471119002719686,0.03393752625161367,0.1842214055195912
