,treino,previsto,MAPE,MSE,AE
gamma1,[0.13021302275975688],[0.18463441729545593],0.4179412579654691,0.002961688183210215,0.05442139453569905
gamma2,[0.5313147518470183],[0.3538532257080078],0.33400451525597213,0.03149259325958669,0.17746152613901045
gamma3,[0.21390753049174072],[0.19652511179447174],0.0812613686732274,0.00030214847976716607,0.017382418697268975
gamma4,[0.29465675376336253],[0.338250994682312],0.14794923368347365,0.001900457841299409,0.04359424091894948
JXX,[-0.48198301656905285],[-0.18482227623462677],0.6165377826997611,0.0883045055961042,0.2971607403344261
JXY,[0.37051598592907387],[0.4867129325866699],0.3136084570446553,0.013501730412548223,0.11619694665759606
JXZ,[0.36816383603222147],[0.34768033027648926],0.055636930494008405,0.0004195740080451147,0.020483505755732212
JYX,[0.6986723227798604],[0.5955092310905457],0.14765590152312305,0.010642623486897951,0.1031630916893147
JYY,[-0.6285516522525292],[-0.5294756293296814],0.15762590483660466,0.00981605831820866,0.09907602292284778
JYZ,[-0.5388827820690638],[-0.5932545065879822],0.10089712703411263,0.0029562844271611485,0.05437172451891836
JZX,[-0.7056801636631644],[-0.6652610898017883],0.057276760695046204,0.0016337015318113775,0.04041907386137611
JZY,[-0.5496741288757747],[-0.5895786285400391],0.07259664875601719,0.0015923690934552734,0.03990449966426435
JZZ,[0.4680472044255459],[0.4559851586818695],0.02577100264594183,0.00014549294752254244,0.01206204574367642
