,treino,previsto,MAPE,MSE,AE
gamma1,[0.6658137355569159],[0.5647851228713989],0.15173705090510367,0.010206780581160205,0.101028612685517
gamma2,[0.1854598161134392],[0.09075514227151871],0.5106479442640718,0.00896897524750454,0.0947046738419205
gamma3,[0.3899285200718041],[0.3643086552619934],0.06570400340322091,0.0006563774728729772,0.02561986480981071
gamma4,[0.23942936687819738],[0.24487756192684174],0.022754915655003857,2.968282928807287e-05,0.005448195048644355
JXX,[-0.3843864905324452],[-0.41079476475715637],0.06870239947332926,0.0006973969475275432,0.026408274224711148
JXY,[0.15591575435007843],[0.09503932297229767],0.39044438858368735,0.0037059398972936496,0.06087643137778076
JXZ,[-0.4687639291636485],[-0.451934278011322],0.035902188938371035,0.0002832371579090042,0.016829651152326486
JYX,[0.6157921028659785],[0.5571032762527466],0.09530623458807984,0.0034443783692380014,0.05868882661323194
JYY,[-0.0655655579974792],[-0.10965409874916077],0.6724344625172964,0.0019437994256126857,0.04408854075168156
JYZ,[-0.3349603865251771],[-0.30716222524642944],0.08298939933501136,0.0007727377704792668,0.02779816127874768
JZX,[0.7935051924165137],[0.7760141491889954],0.022042758377234746,0.0003059365931869165,0.017491043227518377
JZY,[0.5848239797390551],[0.5877200365066528],0.004952014397374653,8.38714480114869e-06,0.0028960567675977433
JZZ,[0.7192273898749051],[0.6955612897872925],0.03290489269565894,0.0005600842933568974,0.023666100087612607
