,treino,previsto,MAPE,MSE,AE
gamma1,[0.5764279589751974],[0.485825777053833],0.15717867343291517,0.008208755368912007,0.09060218192136438
gamma2,[0.7812095675548225],[0.6740012168884277],0.13723379118609078,0.01149363045260867,0.10720835066639478
gamma3,[0.6615809723574216],[0.6843941807746887],0.03448286660357904,0.0005204424782896657,0.022813208417267083
gamma4,[0.839298017459614],[0.7706704139709473],0.08176786083254269,0.004709747960597658,0.0686276034886667
JXX,[-0.23795862000845713],[-0.3679204285144806],0.5461529760989728,0.016890071670156312,0.12996180850602346
JXY,[-0.5385616273790497],[-0.7663599848747253],0.42297547005766706,0.05189209167772766,0.22779835749567567
JXZ,[-0.6679265513717296],[-0.5829782485961914],0.12718210198573296,0.007216214144444515,0.08494830277553822
JYX,[0.8276668695454259],[1.044479489326477],0.26195638336971216,0.04700771209632265,0.21681261978105115
JYY,[0.155878050571864],[-0.043428950011730194],1.2786085010198935,0.03972328048162881,0.19930700058359418
JYZ,[0.38026531463053437],[0.30985984206199646],0.18514828952239265,0.004956930567599144,0.07040547256853791
JZX,[0.10611895139196825],[0.09187404811382294],0.13423524348190516,0.00020291726940371515,0.014244903278145316
JZY,[-0.2329118720894543],[-0.352791428565979],0.5146992096241563,0.014371108061008277,0.1198795564765247
JZZ,[0.46324841325362565],[0.3701837658882141],0.20089577147555002,0.0086610285892484,0.09306464736541153
