,treino,previsto,MAPE,MSE,AE
gamma1,[0.1693780871255699],[0.18026113510131836],0.06425298667873265,0.00011844073324244267,0.010883047975748461
gamma2,[0.4115230620409567],[0.434315949678421],0.05538665931484513,0.0005195157268540749,0.022792887637464343
gamma3,[0.9938380127773296],[0.9846174716949463],0.009277710214178756,8.50183778519191e-05,0.009220541082383349
gamma4,[0.10324779991117994],[0.05981912091374397],0.4206257085845506,0.0018860501594623357,0.043428678997435965
JXX,[0.8112793523490414],[0.8548558950424194],0.05371336342679394,0.0018989150731078019,0.04357654269337807
JXY,[0.3725083140534051],[0.35504767298698425],0.04687315801471642,0.00030487398645038285,0.017460641066420868
JXZ,[0.5330185127252884],[0.46552908420562744],0.12661741929861312,0.0045548229619104316,0.067489428519661
JYX,[0.8092324756265472],[0.7918158173561096],0.0215224410722676,0.00030333998530920214,0.01741665827043759
JYY,[-0.4803451050220462],[-0.5820362567901611],0.21170435735667104,0.010341090347925786,0.10169115176811494
JYZ,[0.2714517392119784],[0.3670102655887604],0.35202768143680857,0.009131431963302137,0.09555852637678197
JZX,[0.8098913893329576],[0.8374703526496887],0.03405266888865892,0.0007605992176256026,0.027578963316731153
JZY,[0.7442607481394212],[0.688329815864563],0.07514964669933229,0.0031282691851347785,0.055930932274858236
JZZ,[0.14588133849844365],[0.11900439858436584],0.18423836928507853,0.0007223698991449485,0.026876939914077802
