,treino,previsto,MAPE,MSE,AE
gamma1,[0.733744889835985],[0.5704478621482849],0.22255286537559676,0.026665919251637474,0.16329702768770005
gamma2,[0.6304437186278283],[0.4148935079574585],0.3419023844658467,0.04646189332004082,0.21555021067036984
gamma3,[0.5042791382906525],[0.4527132511138916],0.1022566337991951,0.0026590407203264358,0.051565887176760916
gamma4,[0.8557982138654457],[0.6108105182647705],0.2862680613624111,0.06001897099572911,0.24498769560067524
JXX,[-0.8662320473144967],[-0.5326139330863953],0.3851371180071072,0.11130104614111451,0.3336181142281014
JXY,[-0.17351436714348134],[-0.2079876959323883],0.1986770856870919,0.0011884103977880818,0.034473328788906965
JXZ,[-0.7789905321077226],[-0.6578097343444824],0.1555613229795747,0.01468478574653532,0.1211807977632402
JYX,[0.504222922837068],[0.5049619078636169],0.0014655918901721398,5.460988694634778e-07,0.0007389850265488995
JYY,[0.0225702197513038],[0.19834508001804352],7.78791089336141,0.030896801501791873,0.17577486026673972
JYZ,[-0.9006520110389387],[-0.5663988590240479],0.3711235281974402,0.1117251696318897,0.3342531520148908
JZX,[-0.9103850311286859],[-0.8523340821266174],0.06376527185436855,0.0033699126800407486,0.05805094900206842
JZY,[0.4718687724460289],[0.46533292531967163],0.013850984655071225,4.2717297659112213e-05,0.0065358471263572415
JZZ,[-0.6913005045828078],[-0.5745757222175598],0.1688481081547743,0.013624674818214503,0.11672478236524797
