,treino,previsto,MAPE,MSE,AE
gamma1,[0.31450434093874435],[0.271489679813385],0.1367696897186461,0.0018502610717295003,0.043014661125359344
gamma2,[0.25508215274135215],[0.20184311270713806],0.20871330848535427,0.0028343953837646507,0.05323904003421409
gamma3,[0.33905230728624136],[0.33308523893356323],0.017599255998103247,3.5605904725532876e-05,0.005967068352678129
gamma4,[0.27594881602881005],[0.2675049602985382],0.030599354807125806,7.129869959364465e-05,0.008443855730271843
JXX,[-0.25881137975062707],[-0.2371947467327118],0.08352273010075363,0.00046727882303122494,0.021616633017915277
JXY,[0.8152502726521875],[0.8236124515533447],0.010257192400504454,6.992603597495867e-05,0.008362178901157202
JXZ,[-0.2079467635711556],[-0.1541631668806076],0.25864118184337226,0.0028926752729715255,0.053783596690548
JYX,[-0.587893141865695],[-0.5109695792198181],0.13084616432462168,0.005917234490134141,0.07692356264587685
JYY,[0.6355952820309936],[0.5962805151939392],0.06185503251601742,0.0015456508914519502,0.03931476683705437
JYZ,[0.5175681866126696],[0.43706902861595154],0.15553343516641,0.006480114438180572,0.08049915799671803
JZX,[0.3965657038489854],[0.33993902802467346],0.1427926703562739,0.003206580414911711,0.05662667582431191
JZY,[-0.95637294402159],[-1.087425708770752],0.13703102494522623,0.017174827148399182,0.13105276474916194
JZZ,[-0.18553914661270632],[-0.20140410959720612],0.08550736205344449,0.0002516970504995487,0.015864962984499797
