,treino,previsto,MAPE,MSE,AE
gamma1,[0.5137132085026757],[0.5136853456497192],5.423814785224119e-05,7.763385748709339e-10,2.7862852956417328e-05
gamma2,[0.989492910377551],[0.9893798828125],0.00011422776643030465,1.2775230461369176e-08,0.00011302756505104927
gamma3,[0.6935102614314381],[0.6934356093406677],0.00010764381570405912,5.572934656391978e-09,7.465209077039958e-05
gamma4,[0.37842657112328093],[0.37840330600738525],6.147854741441332e-05,5.412656176392584e-10,2.326511589567648e-05
JXX,[-0.1829282414910125],[-0.18285144865512848],0.0004197975952652111,5.897139643110162e-09,7.679283588402086e-05
JXY,[0.0839440182091924],[0.08412407338619232],0.0021449435092709183,3.241986676447505e-08,0.000180055176999927
JXZ,[0.7240732329585464],[0.7239840626716614],0.0001231509228986346,7.951340063160877e-09,8.917028688504303e-05
JYX,[-0.6466687116091123],[-0.6467428803443909],0.00011469355784044511,5.50100129281901e-09,7.416873527854584e-05
JYY,[-0.5496809588437066],[-0.5495408177375793],0.00025494990116094445,1.9639529626570876e-08,0.00014014110612725617
JYZ,[-0.9418054934637778],[-0.9416325688362122],0.00018360970366577669,2.9902926818730806e-08,0.00017292462756568483
JZX,[-0.7666989331142724],[-0.7666072249412537],0.00011961432194280295,8.410388998434075e-09,9.170817301873413e-05
JZY,[-0.9823887482258662],[-0.9823012351989746],8.90818701350425e-05,7.65852987572703e-09,8.751302689158358e-05
JZZ,[-0.6866193298332723],[-0.6866141557693481],7.535564030002382e-06,2.6770937491665978e-11,5.1740639241959485e-06
