,treino,previsto,MAPE,MSE,AE
gamma1,[0.18333476966499396],[0.19432835280895233],0.05996452917276332,0.0001208588703431257,0.010993583143958374
gamma2,[0.9096814486371707],[0.9069883227348328],0.0029605153610339336,7.252927125843571e-06,0.002693125902337945
gamma3,[0.4911694960396128],[0.5023468136787415],0.022756538688280446,0.00012493242960597665,0.011177317639128659
gamma4,[0.0713372135887923],[0.07080625742673874],0.007442905817910751,2.819144460226506e-07,0.0005309561620535641
JXX,[0.2969944399577662],[0.3336896300315857],0.12355514156776032,0.0013465369745537408,0.036695190073819495
JXY,[0.40273908193734953],[0.413568913936615],0.026890442186959542,0.00011728526113231411,0.01082983199926546
JXZ,[0.9140940053161357],[0.9352149367332458],0.02310586361389116,0.00044609374392626987,0.021120931417110134
JYX,[-0.6071937818236794],[-0.5964890122413635],0.017629906469339363,0.00011459209181047616,0.01070476958231592
JYY,[-0.8692615292310002],[-0.8595320582389832],0.011192800630006373,9.466260578450108e-05,0.009729470992017042
JYZ,[0.6485148599678836],[0.6766365170478821],0.04336316531188066,0.0007908275969250283,0.028121657079998474
JZX,[-0.3338666967613588],[-0.35273051261901855],0.05650104080654442,0.00035584354871169457,0.018863815857659727
JZY,[-0.25525056072843344],[-0.25609347224235535],0.0033022905474385947,7.104998203021209e-07,0.0008429115139219068
JZZ,[0.6297316462233915],[0.6492297053337097],0.030962488906586497,0.000380174309069463,0.01949805911031821
