,treino,previsto,MAPE,MSE,AE
gamma1,[0.31450434093874435],[0.29523009061813354],0.06128452873839611,0.00037149672542156583,0.01927425032061081
gamma2,[0.25508215274135215],[0.2319217026233673],0.09079604303586478,0.0005364064496676641,0.023160450117984843
gamma3,[0.33905230728624136],[0.3406258821487427],0.0046410976379902364,2.4761378478960313e-06,0.0015735748625013146
gamma4,[0.27594881602881005],[0.2761847674846649],0.0008550551484527177,5.567308952003072e-08,0.00023595145585486588
JXX,[-0.25881137975062707],[-0.24968571960926056],0.0352598875295181,8.327767301572542e-05,0.00912566014136651
JXY,[0.8152502726521875],[0.8214915990829468],0.0076557182991854175,3.895415561529404e-05,0.006241326430759253
JXZ,[-0.2079467635711556],[-0.18112756311893463],0.12897147323499425,0.0007192695128964095,0.02681920045222097
JYX,[-0.587893141865695],[-0.5512025356292725],0.06241033212257565,0.001346200585996206,0.03669060623642251
JYY,[0.6355952820309936],[0.6244406700134277],0.017549865980631858,0.00012442536926242438,0.011154612017565846
JYZ,[0.5175681866126696],[0.48394614458084106],0.06496157009161403,0.0011304417103900426,0.0336220420318285
JZX,[0.3965657038489854],[0.37671422958374023],0.05005847473084738,0.00039408103050369,0.01985147426524514
JZY,[-0.95637294402159],[-1.0292681455612183],0.07622047653617295,0.005313710407503021,0.07289520153962825
JZZ,[-0.18553914661270632],[-0.1960485279560089],0.05664239345263258,0.00011044709621895661,0.010509381343302593
