,treino,previsto,MAPE,MSE,AE
gamma1,[0.032970053106801234],[0.03295305743813515],0.0005154880585430613,2.888527534073977e-10,1.6995668666086594e-05
gamma2,[0.5534088231622266],[0.553336501121521],0.0001306846542351179,5.230477571825225e-09,7.23220407056191e-05
gamma3,[0.11908428131617588],[0.11907222121953964],0.00010127362320989029,1.4544593087532613e-10,1.2060096636234974e-05
gamma4,[0.6217082950146219],[0.6216989159584045],1.508594350847379e-05,8.796669552802678e-11,9.379056217340143e-06
JXX,[0.8246867187194984],[0.8245286345481873],0.00019168996871514316,2.499060521912819e-08,0.00015808417131113472
JXY,[-0.011300505399674421],[-0.011251678690314293],0.004320754482497283,2.3840475469384117e-09,4.882670936012801e-05
JXZ,[0.13160290901296068],[0.13161399960517883],8.427315400043737e-05,1.230012357493954e-10,1.1090592218154782e-05
JYX,[-0.2934101986418025],[-0.2932727038860321],0.0004686093271701887,1.890480786436373e-08,0.00013749475577040648
JYY,[-0.7727670059828655],[-0.7725998163223267],0.0002163519653976595,2.7952382591098528e-08,0.00016718966053885786
JYZ,[-0.28923988122014976],[-0.2894182503223419],0.0006166822550186042,3.18155366168355e-08,0.00017836910219215518
JZX,[-0.654314601549209],[-0.6543094515800476],7.870784404246625e-06,2.652218236279792e-11,5.149969161344359e-06
JZY,[-0.7562164546869965],[-0.7561225891113281],0.00012412527535813044,8.810746295554985e-09,9.386557566837261e-05
JZZ,[-0.6778506698956863],[-0.6777222752571106],0.00018941434194567143,1.6485183214990786e-08,0.00012839463857572397
