,treino,previsto,MAPE,MSE,AE
gamma1,[0.4910757744119296],[0.4911164939403534],8.291903316251714e-05,1.6580799950543414e-09,4.071952842377158e-05
gamma2,[0.30905556807451295],[0.3090161085128784],0.00012767788614965987,1.557057004389755e-09,3.945956163453612e-05
gamma3,[0.40997825176431146],[0.40997713804244995],2.716538881560716e-06,1.2403763848098444e-12,1.1137218615120403e-06
gamma4,[0.8280561841162569],[0.8280783295631409],2.6743894084412204e-05,4.904208176897492e-10,2.2145446883947706e-05
JXX,[-0.7093276763334386],[-0.709407389163971],0.00011237800693800643,6.354135351474231e-09,7.971283053231915e-05
JXY,[-0.30097748941397007],[-0.300959050655365],6.126291584456717e-05,3.399878188963068e-10,1.8438758605077155e-05
JXZ,[-0.6741283351047271],[-0.6741021275520325],3.887620699194721e-05,6.868358182438064e-10,2.6207552694668124e-05
JYX,[-0.5082135837716129],[-0.5082277655601501],2.7905174104252592e-05,2.011231261164956e-10,1.4181788537293016e-05
JYY,[0.38476156435115083],[0.3846878707408905],0.00019153059215933516,5.430748193201129e-09,7.369361026032806e-05
JYZ,[-0.6899586608088255],[-0.6899564862251282],3.1517594036502408e-06,4.72881425671143e-12,2.1745836973341426e-06
JZX,[-0.2981621320585077],[-0.2982037663459778],0.00013963640245868165,1.7334138931396261e-09,4.163428747006037e-05
JZY,[-0.5989112539604846],[-0.598922610282898],1.896161132094113e-05,1.2896605875564152e-10,1.1356322413336173e-05
JZZ,[0.9488189626598429],[0.9487404227256775],8.27765224518993e-05,6.16852125870541e-09,7.853993416540028e-05
